fecha,vacuna_fabricante,dosis,departamento,cantidad
2021-08-30,sputnik-v,2da_dosis,oruro,14568.0
2021-08-30,sputnik-v,2da_dosis,pando,3885.0
2021-08-30,sputnik-v,2da_dosis,potosi,17753.0
2021-08-30,sputnik-v,2da_dosis,santa cruz,74030.0
2021-08-30,sputnik-v,2da_dosis,tarija,14215.0
2021-08-30,total,1ra_dosis_suministradas,almacen nacional,0.0
2021-08-30,total,1ra_dosis_suministradas,beni,123276.0
2021-08-30,total,1ra_dosis_suministradas,chuquisaca,193399.0
2021-08-30,total,1ra_dosis_suministradas,cochabamba,583054.0
2021-08-30,total,1ra_dosis_suministradas,la paz,749780.0
2021-08-30,total,1ra_dosis_suministradas,oruro,161888.0
2021-08-30,total,1ra_dosis_suministradas,pando,44335.0
2021-08-30,total,1ra_dosis_suministradas,potosi,159697.0
2021-08-30,total,1ra_dosis_suministradas,santa cruz,994976.0
2021-08-30,total,1ra_dosis_suministradas,tarija,220492.0
2021-08-30,total,dosis_entregadas,almacen nacional,174720.0
2021-08-30,total,dosis_entregadas,beni,447917.0
2021-08-30,total,dosis_entregadas,chuquisaca,620370.0
2021-08-30,total,dosis_entregadas,cochabamba,1417155.0
2021-08-30,total,dosis_entregadas,la paz,1884992.0
2021-08-30,total,dosis_entregadas,oruro,563632.0
2021-08-30,total,dosis_entregadas,pando,171410.0
2021-08-30,total,dosis_entregadas,potosi,535724.0
2021-08-30,total,dosis_entregadas,santa cruz,2586938.0
2021-08-30,total,dosis_entregadas,tarija,577252.0
2021-08-31,astrazeneca,1ra_dosis,beni,49054.0
2021-08-31,astrazeneca,1ra_dosis,chuquisaca,8160.0
2021-08-31,astrazeneca,1ra_dosis,cochabamba,31865.0
2021-08-31,astrazeneca,1ra_dosis,la paz,45365.0
2021-08-31,astrazeneca,1ra_dosis,oruro,8050.0
2021-08-31,astrazeneca,1ra_dosis,pando,19290.0
2021-08-31,astrazeneca,1ra_dosis,potosi,10170.0
2021-08-31,astrazeneca,1ra_dosis,santa cruz,38705.0
2021-08-31,astrazeneca,1ra_dosis,tarija,6849.0
2021-08-31,astrazeneca,2da_dosis,beni,23831.0
2021-08-31,astrazeneca,2da_dosis,chuquisaca,7624.0
2021-08-31,astrazeneca,2da_dosis,cochabamba,28910.0
2021-08-31,astrazeneca,2da_dosis,la paz,43321.0
2021-08-31,astrazeneca,2da_dosis,oruro,7552.0
2021-08-31,astrazeneca,2da_dosis,pando,14051.0
2021-08-31,astrazeneca,2da_dosis,potosi,8045.0
2021-08-31,astrazeneca,2da_dosis,santa cruz,30905.0
2021-08-31,astrazeneca,2da_dosis,tarija,5633.0
2021-08-31,janssen,dosis_unica,beni,2153.0
2021-08-31,janssen,dosis_unica,chuquisaca,28309.0
2021-08-31,janssen,dosis_unica,cochabamba,134515.0
2021-08-31,janssen,dosis_unica,la paz,171799.0
2021-08-31,janssen,dosis_unica,oruro,28223.0
2021-08-31,janssen,dosis_unica,pando,0.0
2021-08-31,janssen,dosis_unica,potosi,52040.0
2021-08-31,janssen,dosis_unica,santa cruz,
2021-08-31,janssen,dosis_unica,tarija,27062.0
2021-08-31,pfizer,1ra_dosis,beni,0.0
2021-08-31,pfizer,1ra_dosis,chuquisaca,8397.0
2021-08-31,pfizer,1ra_dosis,cochabamba,17653.0
2021-08-31,pfizer,1ra_dosis,la paz,30049.0
2021-08-31,pfizer,1ra_dosis,oruro,8956.0
2021-08-31,pfizer,1ra_dosis,pando,0.0
2021-08-31,pfizer,1ra_dosis,potosi,0.0
2021-08-31,pfizer,1ra_dosis,santa cruz,26739.0
2021-08-31,pfizer,1ra_dosis,tarija,5904.0
2021-08-31,pfizer,2da_dosis,beni,0.0
2021-08-31,pfizer,2da_dosis,chuquisaca,7915.0
2021-08-31,pfizer,2da_dosis,cochabamba,17107.0
2021-08-31,pfizer,2da_dosis,la paz,28131.0
2021-08-31,pfizer,2da_dosis,oruro,8405.0
2021-08-31,pfizer,2da_dosis,pando,0.0
2021-08-31,pfizer,2da_dosis,potosi,0.0
2021-08-31,pfizer,2da_dosis,santa cruz,25740.0
2021-08-31,pfizer,2da_dosis,tarija,5775.0
2021-08-31,sinopharm,1ra_dosis,beni,50834.0
2021-08-31,sinopharm,1ra_dosis,chuquisaca,113553.0
2021-08-31,sinopharm,1ra_dosis,cochabamba,343789.0
2021-08-31,sinopharm,1ra_dosis,la paz,403816.0
2021-08-31,sinopharm,1ra_dosis,oruro,96521.0
2021-08-31,sinopharm,1ra_dosis,pando,16238.0
2021-08-31,sinopharm,1ra_dosis,potosi,105905.0
2021-08-31,sinopharm,1ra_dosis,santa cruz,513075.0
2021-08-31,sinopharm,1ra_dosis,tarija,158723.0
2021-08-31,sinopharm,2da_dosis,beni,34682.0
2021-08-31,sinopharm,2da_dosis,chuquisaca,96263.0
2021-08-31,sinopharm,2da_dosis,cochabamba,278407.0
2021-08-31,sinopharm,2da_dosis,la paz,331119.0
2021-08-31,sinopharm,2da_dosis,oruro,81272.0
2021-08-31,sinopharm,2da_dosis,pando,11330.0
2021-08-31,sinopharm,2da_dosis,potosi,80543.0
2021-08-31,sinopharm,2da_dosis,santa cruz,414547.0
2021-08-31,sinopharm,2da_dosis,tarija,133813.0
2021-08-31,sputnik-v,1ra_dosis,beni,24001.0
2021-08-31,sputnik-v,1ra_dosis,chuquisaca,63778.0
2021-08-31,sputnik-v,1ra_dosis,cochabamba,195553.0
2021-08-31,sputnik-v,1ra_dosis,la paz,276230.0
2021-08-31,sputnik-v,1ra_dosis,oruro,49528.0
2021-08-31,sputnik-v,1ra_dosis,pando,9027.0
2021-08-31,sputnik-v,1ra_dosis,potosi,44844.0
2021-08-31,sputnik-v,1ra_dosis,santa cruz,422915.0
2021-08-31,sputnik-v,1ra_dosis,tarija,49777.0
2021-08-31,sputnik-v,2da_dosis,beni,7072.0
2021-08-31,sputnik-v,2da_dosis,chuquisaca,23298.0
2021-08-31,sputnik-v,2da_dosis,cochabamba,51485.0
2021-08-31,sputnik-v,2da_dosis,la paz,71967.0
2021-08-31,sputnik-v,2da_dosis,oruro,14817.0
2021-08-31,sputnik-v,2da_dosis,pando,3885.0
2021-08-31,sputnik-v,2da_dosis,potosi,18564.0
2021-08-31,sputnik-v,2da_dosis,santa cruz,74030.0
2021-08-31,sputnik-v,2da_dosis,tarija,14666.0
2021-08-31,total,1ra_dosis_suministradas,almacen nacional,0.0
2021-08-31,total,1ra_dosis_suministradas,beni,123889.0
2021-08-31,total,1ra_dosis_suministradas,chuquisaca,193888.0
2021-08-31,total,1ra_dosis_suministradas,cochabamba,588860.0
2021-08-31,total,1ra_dosis_suministradas,la paz,755460.0
2021-08-31,total,1ra_dosis_suministradas,oruro,163055.0
2021-08-31,total,1ra_dosis_suministradas,pando,44555.0
2021-08-31,total,1ra_dosis_suministradas,potosi,160919.0
2021-08-31,total,1ra_dosis_suministradas,santa cruz,1001434.0
2021-08-31,total,1ra_dosis_suministradas,tarija,221253.0
2021-08-31,total,dosis_entregadas,almacen nacional,174720.0
2021-08-31,total,dosis_entregadas,beni,447917.0
2021-08-31,total,dosis_entregadas,chuquisaca,620370.0
2021-08-31,total,dosis_entregadas,cochabamba,1417155.0
2021-08-31,total,dosis_entregadas,la paz,1884992.0
2021-08-31,total,dosis_entregadas,oruro,563632.0
2021-08-31,total,dosis_entregadas,pando,171410.0
2021-08-31,total,dosis_entregadas,potosi,535724.0
2021-08-31,total,dosis_entregadas,santa cruz,2586938.0
2021-08-31,total,dosis_entregadas,tarija,577252.0
2021-09-01,astrazeneca,1ra_dosis,beni,49093.0
2021-09-01,astrazeneca,1ra_dosis,chuquisaca,8189.0
2021-09-01,astrazeneca,1ra_dosis,cochabamba,31884.0
2021-09-01,astrazeneca,1ra_dosis,la paz,45395.0
2021-09-01,astrazeneca,1ra_dosis,oruro,8065.0
2021-09-01,astrazeneca,1ra_dosis,pando,19290.0
2021-09-01,astrazeneca,1ra_dosis,potosi,10193.0
2021-09-01,astrazeneca,1ra_dosis,santa cruz,38754.0
2021-09-01,astrazeneca,1ra_dosis,tarija,6880.0
2021-09-01,astrazeneca,2da_dosis,beni,24238.0
2021-09-01,astrazeneca,2da_dosis,chuquisaca,7731.0
2021-09-01,astrazeneca,2da_dosis,cochabamba,29300.0
2021-09-01,astrazeneca,2da_dosis,la paz,43321.0
2021-09-01,astrazeneca,2da_dosis,oruro,7634.0
2021-09-01,astrazeneca,2da_dosis,pando,14207.0
2021-09-01,astrazeneca,2da_dosis,potosi,8407.0
2021-09-01,astrazeneca,2da_dosis,santa cruz,31284.0
2021-09-01,astrazeneca,2da_dosis,tarija,5979.0
2021-09-01,janssen,dosis_unica,beni,2587.0
2021-09-01,janssen,dosis_unica,chuquisaca,28622.0
2021-09-01,janssen,dosis_unica,cochabamba,136315.0
2021-09-01,janssen,dosis_unica,la paz,178974.0
2021-09-01,janssen,dosis_unica,oruro,28347.0
2021-09-01,janssen,dosis_unica,pando,0.0
2021-09-01,janssen,dosis_unica,potosi,54973.0
2021-09-01,janssen,dosis_unica,santa cruz,
2021-09-01,janssen,dosis_unica,tarija,27163.0
2021-09-01,pfizer,1ra_dosis,beni,0.0
2021-09-01,pfizer,1ra_dosis,chuquisaca,8397.0
2021-09-01,pfizer,1ra_dosis,cochabamba,17654.0
2021-09-01,pfizer,1ra_dosis,la paz,30140.0
2021-09-01,pfizer,1ra_dosis,oruro,8956.0
2021-09-01,pfizer,1ra_dosis,pando,0.0
2021-09-01,pfizer,1ra_dosis,potosi,0.0
2021-09-01,pfizer,1ra_dosis,santa cruz,26739.0
2021-09-01,pfizer,1ra_dosis,tarija,5905.0
2021-09-01,pfizer,2da_dosis,beni,0.0
2021-09-01,pfizer,2da_dosis,chuquisaca,7949.0
2021-09-01,pfizer,2da_dosis,cochabamba,17107.0
2021-09-01,pfizer,2da_dosis,la paz,28142.0
2021-09-01,pfizer,2da_dosis,oruro,8506.0
2021-09-01,pfizer,2da_dosis,pando,0.0
2021-09-01,pfizer,2da_dosis,potosi,0.0
2021-09-01,pfizer,2da_dosis,santa cruz,25740.0
2021-09-01,pfizer,2da_dosis,tarija,5775.0
2021-09-01,sinopharm,1ra_dosis,beni,51367.0
2021-09-01,sinopharm,1ra_dosis,chuquisaca,115568.0
2021-09-01,sinopharm,1ra_dosis,cochabamba,343789.0
2021-09-01,sinopharm,1ra_dosis,la paz,403816.0
2021-09-01,sinopharm,1ra_dosis,oruro,96869.0
2021-09-01,sinopharm,1ra_dosis,pando,16562.0
2021-09-01,sinopharm,1ra_dosis,potosi,107892.0
2021-09-01,sinopharm,1ra_dosis,santa cruz,513075.0
2021-09-01,sinopharm,1ra_dosis,tarija,158934.0
2021-09-01,sinopharm,2da_dosis,beni,35301.0
2021-09-01,sinopharm,2da_dosis,chuquisaca,98930.0
2021-09-01,sinopharm,2da_dosis,cochabamba,278407.0
2021-09-01,sinopharm,2da_dosis,la paz,336230.0
2021-09-01,sinopharm,2da_dosis,oruro,81919.0
2021-09-01,sinopharm,2da_dosis,pando,11684.0
2021-09-01,sinopharm,2da_dosis,potosi,81375.0
2021-09-01,sinopharm,2da_dosis,santa cruz,415096.0
2021-09-01,sinopharm,2da_dosis,tarija,134216.0
2021-09-01,sputnik-v,1ra_dosis,beni,24001.0
2021-09-01,sputnik-v,1ra_dosis,chuquisaca,63778.0
2021-09-01,sputnik-v,1ra_dosis,cochabamba,195553.0
2021-09-01,sputnik-v,1ra_dosis,la paz,277347.0
2021-09-01,sputnik-v,1ra_dosis,oruro,50240.0
2021-09-01,sputnik-v,1ra_dosis,pando,9083.0
2021-09-01,sputnik-v,1ra_dosis,potosi,44989.0
2021-09-01,sputnik-v,1ra_dosis,santa cruz,422915.0
2021-09-01,sputnik-v,1ra_dosis,tarija,50064.0
2021-09-01,sputnik-v,2da_dosis,beni,7133.0
2021-09-01,sputnik-v,2da_dosis,chuquisaca,23851.0
2021-09-01,sputnik-v,2da_dosis,cochabamba,51485.0
2021-09-01,sputnik-v,2da_dosis,la paz,73043.0
2021-09-01,sputnik-v,2da_dosis,oruro,15346.0
2021-09-01,sputnik-v,2da_dosis,pando,3885.0
2021-09-01,sputnik-v,2da_dosis,potosi,19419.0
2021-09-01,sputnik-v,2da_dosis,santa cruz,74030.0
2021-09-01,sputnik-v,2da_dosis,tarija,15088.0
2021-09-01,total,1ra_dosis_suministradas,almacen nacional,0.0
2021-09-01,total,1ra_dosis_suministradas,beni,124461.0
2021-09-01,total,1ra_dosis_suministradas,chuquisaca,195932.0
2021-09-01,total,1ra_dosis_suministradas,cochabamba,588880.0
2021-09-01,total,1ra_dosis_suministradas,la paz,756698.0
2021-09-01,total,1ra_dosis_suministradas,oruro,164130.0
2021-09-01,total,1ra_dosis_suministradas,pando,44935.0
2021-09-01,total,1ra_dosis_suministradas,potosi,163074.0
2021-09-01,total,1ra_dosis_suministradas,santa cruz,1001483.0
2021-09-01,total,1ra_dosis_suministradas,tarija,221783.0
2021-09-01,total,dosis_entregadas,almacen nacional,174720.0
2021-09-01,total,dosis_entregadas,beni,447917.0
2021-09-01,total,dosis_entregadas,chuquisaca,620370.0
2021-09-01,total,dosis_entregadas,cochabamba,1417155.0
2021-09-01,total,dosis_entregadas,la paz,1884992.0
2021-09-01,total,dosis_entregadas,oruro,563632.0
2021-09-01,total,dosis_entregadas,pando,171410.0
2021-09-01,total,dosis_entregadas,potosi,535724.0
2021-09-01,total,dosis_entregadas,santa cruz,2586938.0
2021-09-01,total,dosis_entregadas,tarija,577252.0
2021-09-03,astrazeneca,1ra_dosis,beni,49125.0
2021-09-03,astrazeneca,1ra_dosis,chuquisaca,8202.0
2021-09-03,astrazeneca,1ra_dosis,cochabamba,31887.0
2021-09-03,astrazeneca,1ra_dosis,la paz,45395.0
2021-09-03,astrazeneca,1ra_dosis,oruro,8137.0
2021-09-03,astrazeneca,1ra_dosis,pando,19290.0
2021-09-03,astrazeneca,1ra_dosis,potosi,10193.0
2021-09-03,astrazeneca,1ra_dosis,santa cruz,38754.0
2021-09-03,astrazeneca,1ra_dosis,tarija,6881.0
2021-09-03,astrazeneca,2da_dosis,beni,25253.0
2021-09-03,astrazeneca,2da_dosis,chuquisaca,7820.0
2021-09-03,astrazeneca,2da_dosis,cochabamba,29512.0
2021-09-03,astrazeneca,2da_dosis,la paz,43321.0
2021-09-03,astrazeneca,2da_dosis,oruro,7687.0
2021-09-03,astrazeneca,2da_dosis,pando,14440.0
2021-09-03,astrazeneca,2da_dosis,potosi,8742.0
2021-09-03,astrazeneca,2da_dosis,santa cruz,31839.0
2021-09-03,astrazeneca,2da_dosis,tarija,6198.0
2021-09-03,janssen,dosis_unica,beni,3201.0
2021-09-03,janssen,dosis_unica,chuquisaca,29131.0
2021-09-03,janssen,dosis_unica,cochabamba,139057.0
2021-09-03,janssen,dosis_unica,la paz,188089.0
2021-09-03,janssen,dosis_unica,oruro,28794.0
2021-09-03,janssen,dosis_unica,pando,0.0
2021-09-03,janssen,dosis_unica,potosi,56970.0
2021-09-03,janssen,dosis_unica,santa cruz,
2021-09-03,janssen,dosis_unica,tarija,27412.0
2021-09-03,pfizer,1ra_dosis,beni,0.0
2021-09-03,pfizer,1ra_dosis,chuquisaca,8397.0
2021-09-03,pfizer,1ra_dosis,cochabamba,17656.0
2021-09-03,pfizer,1ra_dosis,la paz,30309.0
2021-09-03,pfizer,1ra_dosis,oruro,8956.0
2021-09-03,pfizer,1ra_dosis,pando,0.0
2021-09-03,pfizer,1ra_dosis,potosi,0.0
2021-09-03,pfizer,1ra_dosis,santa cruz,26739.0
2021-09-03,pfizer,1ra_dosis,tarija,5905.0
2021-09-03,pfizer,2da_dosis,beni,0.0
2021-09-03,pfizer,2da_dosis,chuquisaca,7949.0
2021-09-03,pfizer,2da_dosis,cochabamba,17107.0
2021-09-03,pfizer,2da_dosis,la paz,28156.0
2021-09-03,pfizer,2da_dosis,oruro,8586.0
2021-09-03,pfizer,2da_dosis,pando,0.0
2021-09-03,pfizer,2da_dosis,potosi,0.0
2021-09-03,pfizer,2da_dosis,santa cruz,25740.0
2021-09-03,pfizer,2da_dosis,tarija,5775.0
2021-09-03,sinopharm,1ra_dosis,beni,52199.0
2021-09-03,sinopharm,1ra_dosis,chuquisaca,116793.0
2021-09-03,sinopharm,1ra_dosis,cochabamba,343865.0
2021-09-03,sinopharm,1ra_dosis,la paz,403891.0
2021-09-03,sinopharm,1ra_dosis,oruro,97583.0
2021-09-03,sinopharm,1ra_dosis,pando,17391.0
2021-09-03,sinopharm,1ra_dosis,potosi,110537.0
2021-09-03,sinopharm,1ra_dosis,santa cruz,513184.0
2021-09-03,sinopharm,1ra_dosis,tarija,159386.0
2021-09-03,sinopharm,2da_dosis,beni,36353.0
2021-09-03,sinopharm,2da_dosis,chuquisaca,100477.0
2021-09-03,sinopharm,2da_dosis,cochabamba,280079.0
2021-09-03,sinopharm,2da_dosis,la paz,339823.0
2021-09-03,sinopharm,2da_dosis,oruro,82807.0
2021-09-03,sinopharm,2da_dosis,pando,12461.0
2021-09-03,sinopharm,2da_dosis,potosi,82887.0
2021-09-03,sinopharm,2da_dosis,santa cruz,416863.0
2021-09-03,sinopharm,2da_dosis,tarija,134904.0
2021-09-03,sputnik-v,1ra_dosis,beni,24001.0
2021-09-03,sputnik-v,1ra_dosis,chuquisaca,64055.0
2021-09-03,sputnik-v,1ra_dosis,cochabamba,195553.0
2021-09-03,sputnik-v,1ra_dosis,la paz,279418.0
2021-09-03,sputnik-v,1ra_dosis,oruro,51090.0
2021-09-03,sputnik-v,1ra_dosis,pando,9188.0
2021-09-03,sputnik-v,1ra_dosis,potosi,45277.0
2021-09-03,sputnik-v,1ra_dosis,santa cruz,422940.0
2021-09-03,sputnik-v,1ra_dosis,tarija,50340.0
2021-09-03,sputnik-v,2da_dosis,beni,7423.0
2021-09-03,sputnik-v,2da_dosis,chuquisaca,24531.0
2021-09-03,sputnik-v,2da_dosis,cochabamba,51778.0
2021-09-03,sputnik-v,2da_dosis,la paz,74285.0
2021-09-03,sputnik-v,2da_dosis,oruro,15799.0
2021-09-03,sputnik-v,2da_dosis,pando,3921.0
2021-09-03,sputnik-v,2da_dosis,potosi,20976.0
2021-09-03,sputnik-v,2da_dosis,santa cruz,74059.0
2021-09-03,sputnik-v,2da_dosis,tarija,15595.0
2021-09-03,total,1ra_dosis_suministradas,almacen nacional,0.0
2021-09-03,total,1ra_dosis_suministradas,beni,125325.0
2021-09-03,total,1ra_dosis_suministradas,chuquisaca,197447.0
2021-09-03,total,1ra_dosis_suministradas,cochabamba,588961.0
2021-09-03,total,1ra_dosis_suministradas,la paz,759013.0
2021-09-03,total,1ra_dosis_suministradas,oruro,165766.0
2021-09-03,total,1ra_dosis_suministradas,pando,45869.0
2021-09-03,total,1ra_dosis_suministradas,potosi,166007.0
2021-09-03,total,1ra_dosis_suministradas,santa cruz,1001617.0
2021-09-03,total,1ra_dosis_suministradas,tarija,222512.0
2021-09-03,total,dosis_entregadas,almacen nacional,174720.0
2021-09-03,total,dosis_entregadas,beni,447917.0
2021-09-03,total,dosis_entregadas,chuquisaca,620370.0
2021-09-03,total,dosis_entregadas,cochabamba,1417155.0
2021-09-03,total,dosis_entregadas,la paz,1884992.0
2021-09-03,total,dosis_entregadas,oruro,563632.0
2021-09-03,total,dosis_entregadas,pando,171410.0
2021-09-03,total,dosis_entregadas,potosi,535724.0
2021-09-03,total,dosis_entregadas,santa cruz,2586938.0
2021-09-03,total,dosis_entregadas,tarija,577252.0
2021-09-04,astrazeneca,1ra_dosis,beni,49132.0
2021-09-04,astrazeneca,1ra_dosis,chuquisaca,8202.0
2021-09-04,astrazeneca,1ra_dosis,cochabamba,31887.0
2021-09-04,astrazeneca,1ra_dosis,la paz,45395.0
2021-09-04,astrazeneca,1ra_dosis,oruro,8138.0
2021-09-04,astrazeneca,1ra_dosis,pando,19294.0
2021-09-04,astrazeneca,1ra_dosis,potosi,10193.0
2021-09-04,astrazeneca,1ra_dosis,santa cruz,38754.0
2021-09-04,astrazeneca,1ra_dosis,tarija,6955.0
2021-09-04,astrazeneca,2da_dosis,beni,25574.0
2021-09-04,astrazeneca,2da_dosis,chuquisaca,7822.0
2021-09-04,astrazeneca,2da_dosis,cochabamba,29542.0
2021-09-04,astrazeneca,2da_dosis,la paz,43331.0
2021-09-04,astrazeneca,2da_dosis,oruro,7687.0
2021-09-04,astrazeneca,2da_dosis,pando,14465.0
2021-09-04,astrazeneca,2da_dosis,potosi,8749.0
2021-09-04,astrazeneca,2da_dosis,santa cruz,31882.0
2021-09-04,astrazeneca,2da_dosis,tarija,6224.0
2021-09-04,janssen,dosis_unica,beni,3420.0
2021-09-04,janssen,dosis_unica,chuquisaca,29328.0
2021-09-04,janssen,dosis_unica,cochabamba,140025.0
2021-09-04,janssen,dosis_unica,la paz,190608.0
2021-09-04,janssen,dosis_unica,oruro,29066.0
2021-09-04,janssen,dosis_unica,pando,0.0
2021-09-04,janssen,dosis_unica,potosi,57763.0
2021-09-04,janssen,dosis_unica,santa cruz,
2021-09-04,janssen,dosis_unica,tarija,27806.0
2021-09-04,pfizer,1ra_dosis,beni,0.0
2021-09-04,pfizer,1ra_dosis,chuquisaca,8397.0
2021-09-04,pfizer,1ra_dosis,cochabamba,17656.0
2021-09-04,pfizer,1ra_dosis,la paz,30400.0
2021-09-04,pfizer,1ra_dosis,oruro,8956.0
2021-09-04,pfizer,1ra_dosis,pando,0.0
2021-09-04,pfizer,1ra_dosis,potosi,0.0
2021-09-04,pfizer,1ra_dosis,santa cruz,26739.0
2021-09-04,pfizer,1ra_dosis,tarija,5905.0
2021-09-04,pfizer,2da_dosis,beni,0.0
2021-09-04,pfizer,2da_dosis,chuquisaca,7950.0
2021-09-04,pfizer,2da_dosis,cochabamba,17107.0
2021-09-04,pfizer,2da_dosis,la paz,28156.0
2021-09-04,pfizer,2da_dosis,oruro,8586.0
2021-09-04,pfizer,2da_dosis,pando,0.0
2021-09-04,pfizer,2da_dosis,potosi,0.0
2021-09-04,pfizer,2da_dosis,santa cruz,25740.0
2021-09-04,pfizer,2da_dosis,tarija,5775.0
2021-09-04,sinopharm,1ra_dosis,beni,52506.0
2021-09-04,sinopharm,1ra_dosis,chuquisaca,117168.0
2021-09-04,sinopharm,1ra_dosis,cochabamba,343926.0
2021-09-04,sinopharm,1ra_dosis,la paz,403971.0
2021-09-04,sinopharm,1ra_dosis,oruro,97909.0
2021-09-04,sinopharm,1ra_dosis,pando,17793.0
2021-09-04,sinopharm,1ra_dosis,potosi,111528.0
2021-09-04,sinopharm,1ra_dosis,santa cruz,513232.0
2021-09-04,sinopharm,1ra_dosis,tarija,159608.0
2021-09-04,sinopharm,2da_dosis,beni,36763.0
2021-09-04,sinopharm,2da_dosis,chuquisaca,101028.0
2021-09-04,sinopharm,2da_dosis,cochabamba,280720.0
2021-09-04,sinopharm,2da_dosis,la paz,342124.0
2021-09-04,sinopharm,2da_dosis,oruro,83162.0
2021-09-04,sinopharm,2da_dosis,pando,12561.0
2021-09-04,sinopharm,2da_dosis,potosi,83686.0
2021-09-04,sinopharm,2da_dosis,santa cruz,418564.0
2021-09-04,sinopharm,2da_dosis,tarija,135207.0
2021-09-04,sputnik-v,1ra_dosis,beni,24001.0
2021-09-04,sputnik-v,1ra_dosis,chuquisaca,64155.0
2021-09-04,sputnik-v,1ra_dosis,cochabamba,195553.0
2021-09-04,sputnik-v,1ra_dosis,la paz,280032.0
2021-09-04,sputnik-v,1ra_dosis,oruro,51368.0
2021-09-04,sputnik-v,1ra_dosis,pando,9196.0
2021-09-04,sputnik-v,1ra_dosis,potosi,45419.0
2021-09-04,sputnik-v,1ra_dosis,santa cruz,422954.0
2021-09-04,sputnik-v,1ra_dosis,tarija,50430.0
2021-09-04,sputnik-v,2da_dosis,beni,7428.0
2021-09-04,sputnik-v,2da_dosis,chuquisaca,24576.0
2021-09-04,sputnik-v,2da_dosis,cochabamba,51792.0
2021-09-04,sputnik-v,2da_dosis,la paz,74385.0
2021-09-04,sputnik-v,2da_dosis,oruro,15902.0
2021-09-04,sputnik-v,2da_dosis,pando,3926.0
2021-09-04,sputnik-v,2da_dosis,potosi,21698.0
2021-09-04,sputnik-v,2da_dosis,santa cruz,74064.0
2021-09-04,sputnik-v,2da_dosis,tarija,15666.0
2021-09-04,total,1ra_dosis_suministradas,almacen nacional,0.0
2021-09-04,total,1ra_dosis_suministradas,beni,125639.0
2021-09-04,total,1ra_dosis_suministradas,chuquisaca,197922.0
2021-09-04,total,1ra_dosis_suministradas,cochabamba,589022.0
2021-09-04,total,1ra_dosis_suministradas,la paz,759798.0
2021-09-04,total,1ra_dosis_suministradas,oruro,166371.0
2021-09-04,total,1ra_dosis_suministradas,pando,46283.0
2021-09-04,total,1ra_dosis_suministradas,potosi,167140.0
2021-09-04,total,1ra_dosis_suministradas,santa cruz,1001679.0
2021-09-04,total,1ra_dosis_suministradas,tarija,222898.0
2021-09-04,total,dosis_entregadas,almacen nacional,174720.0
2021-09-04,total,dosis_entregadas,beni,447917.0
2021-09-04,total,dosis_entregadas,chuquisaca,620370.0
2021-09-04,total,dosis_entregadas,cochabamba,1417155.0
2021-09-04,total,dosis_entregadas,la paz,1884992.0
2021-09-04,total,dosis_entregadas,oruro,563632.0
2021-09-04,total,dosis_entregadas,pando,171410.0
2021-09-04,total,dosis_entregadas,potosi,535724.0
2021-09-04,total,dosis_entregadas,santa cruz,2586938.0
2021-09-04,total,dosis_entregadas,tarija,577252.0
2021-09-05,astrazeneca,1ra_dosis,beni,49132.0
2021-09-05,astrazeneca,1ra_dosis,chuquisaca,8202.0
2021-09-05,astrazeneca,1ra_dosis,cochabamba,31887.0
2021-09-05,astrazeneca,1ra_dosis,la paz,45395.0
2021-09-05,astrazeneca,1ra_dosis,oruro,8138.0
2021-09-05,astrazeneca,1ra_dosis,pando,19294.0
2021-09-05,astrazeneca,1ra_dosis,potosi,10193.0
2021-09-05,astrazeneca,1ra_dosis,santa cruz,38754.0
2021-09-05,astrazeneca,1ra_dosis,tarija,6955.0
2021-09-05,astrazeneca,2da_dosis,beni,25574.0
2021-09-05,astrazeneca,2da_dosis,chuquisaca,7822.0
2021-09-05,astrazeneca,2da_dosis,cochabamba,29549.0
2021-09-05,astrazeneca,2da_dosis,la paz,43331.0
2021-09-05,astrazeneca,2da_dosis,oruro,7687.0
2021-09-05,astrazeneca,2da_dosis,pando,14465.0
2021-09-05,astrazeneca,2da_dosis,potosi,8749.0
2021-09-05,astrazeneca,2da_dosis,santa cruz,31882.0
2021-09-05,astrazeneca,2da_dosis,tarija,6224.0
2021-09-05,janssen,dosis_unica,beni,3420.0
2021-09-05,janssen,dosis_unica,chuquisaca,29349.0
2021-09-05,janssen,dosis_unica,cochabamba,140321.0
2021-09-05,janssen,dosis_unica,la paz,191259.0
2021-09-05,janssen,dosis_unica,oruro,29097.0
2021-09-05,janssen,dosis_unica,pando,0.0
2021-09-05,janssen,dosis_unica,potosi,57985.0
2021-09-05,janssen,dosis_unica,santa cruz,
2021-09-05,janssen,dosis_unica,tarija,27806.0
2021-09-05,pfizer,1ra_dosis,beni,0.0
2021-09-05,pfizer,1ra_dosis,chuquisaca,8397.0
2021-09-05,pfizer,1ra_dosis,cochabamba,17656.0
2021-09-05,pfizer,1ra_dosis,la paz,30400.0
2021-09-05,pfizer,1ra_dosis,oruro,8956.0
2021-09-05,pfizer,1ra_dosis,pando,0.0
2021-09-05,pfizer,1ra_dosis,potosi,0.0
2021-09-05,pfizer,1ra_dosis,santa cruz,26739.0
2021-09-05,pfizer,1ra_dosis,tarija,5905.0
2021-09-05,pfizer,2da_dosis,beni,0.0
2021-09-05,pfizer,2da_dosis,chuquisaca,7950.0
2021-09-05,pfizer,2da_dosis,cochabamba,17107.0
