,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02,2021-05-09,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-04,2021-07-11,2021-07-18,2021-07-25,2021-08-01,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-12,2021-09-19,2021-09-26,2021-10-03,2021-10-10,2021-10-17,2021-10-24,2021-10-31,2021-11-07,2021-11-14,2021-11-21,2021-11-28,2021-12-05,2021-12-12,2021-12-19,2021-12-26,2022-01-02,2022-01-09,2022-01-16,2022-01-23,2022-01-30,2022-02-06,2022-02-13,2022-02-20,2022-02-27,2022-03-06,2022-03-13,2022-03-20,2022-03-27,2022-04-03,2022-04-10,2022-04-17,2022-04-24,2022-05-01,2022-05-08,2022-05-15
212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.5,10.25,0.0,0.0,20.5,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,14.5,10.25,0.0,0.0,29.5,0.0,0.0,12.75,28.5,9.0,0.0,40.0,19.75,0.0,30.0,0.0,0.0,0.0,0.0,9.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,43.0,0.0,0.0,0.0,0.0,48.25,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.5,0.0,0.0,0.0,23.25,0.0,38.75,33.25,10.0,0.0,6.75,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,14.5,0.0,0.0,0.0,8.25,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.25,8.5,0.0,17.0,0.0,0.0,0.0,21.75,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,19.75,22.75,0.0,0.0,37.75,21.0,0.0,0.0,32.75,0.0,0.0,0.0,0.0,22.25,0.0,9.25,0.0,0.0,0.0,0.0,0.0,0.0,46.5,0.0,0.0,35.75,11.75,33.0,0.0,52.75,0.0,31.75,9.5,0.0,19.75,0.0,9.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,41.75,18.75,80.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,20.25,0.0,0.0,0.0,23.25,11.0,0.0,37.25,0.0,34.75,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75,0.0,0.0,25.75,12.75,0.0,0.0,56.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,12.5,0.0,12.5,17.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,63.25,0.0,0.0,0.0,43.5,0.0,0.0,0.0,24.25,33.0,0.0,32.25,0.0,12.75,65.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,17.25,0.0,25.0,12.5,0.0,0.0,23.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.5,0.0,0.0,11.75,13.5,35.5,0.0,0.0,0.0,0.0,0.0,15.5,26.25,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,11.5,14.0,33.0,34.5,0.0,34.5,0.0,0.0,20.25,0.0,0.0,0.0,0.0,0.0,39.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.75,28.25,0.0,0.0,29.75,38.0,25.5,0.0,0.0,0.0,0.0,0.0,49.75,50.25,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,36.75,0.0,0.0,54.25,39.0,34.0,44.25,47.75,0.0,55.5,21.75,0.0,21.25,0.0,26.5,23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,0.0,0.0,23.5,28.5,0.0,22.25,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,25.5,30.25,0.0,32.5,42.75,0.0,57.0,24.0,0.0,9.0,0.0,9.25,0.0,0.0,0.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,41.0,38.75,0.0,0.0,23.25,0.0,0.0,0.0,10.25,11.0,0.0,18.5,0.0,0.0,9.0,0.0,12.0,0.0,11.0,41.25,0.0,17.25,17.75,0.0,25.0,8.5,0.0,29.75,0.0,0.0,32.75,0.0,0.0,0.0,0.0,0.0,0.0,17.75,43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.75,0.0,0.0,20.5,29.5,32.75,0.0,28.5,0.0,0.0,0.0,25.0,39.75,0.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,48.75,0.0,0.0,51.25,37.5,29.25,47.5,67.75,0.0,28.5,16.75,0.0,0.0,0.0,16.25,38.75,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,41.5,0.0,10.5,10.0,63.0,0.0,22.5,0.0,0.0,0.0,0.0,48.25,0.0,0.0,0.0,19.5,0.0,0.0,0.0,18.0,10.25,0.0,25.25,0.0,10.0,52.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75,22.5,0.0,32.0,26.25,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.75,0.0,0.0,18.25,29.5,32.5,0.0,28.5,0.0,0.0,0.0,25.0,39.75,0.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,48.25,0.0,0.0,49.25,37.5,29.25,46.75,67.25,0.0,28.0,16.75,0.0,0.0,0.0,16.0,38.75,0.0,0.0,50.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,0.0,0.0,23.25,0.0,12.0,0.0,0.0,0.0,0.0,0.0,18.25,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,49.0,19.0,9.25,23.75,47.5,0.0,19.75,10.75,0.0,18.5,0.0,11.0,9.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,0.0,11.25,39.5,51.5,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,0.0,41.5,0.0,0.0,0.0,20.5,10.0,0.0,32.0,0.0,18.0,61.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.75,19.5,0.0,12.0,46.25,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,22.25,22.75,9.5,0.0,11.5,0.0,0.0,0.0,17.25,28.5,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,8.25,20.5,0.0,20.75,9.25,0.0,18.25,18.0,0.0,18.25,0.0,37.5,19.75,0.0,0.0,33.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5,8.5,0.0,0.0,28.5,0.0,0.0,0.0,7.25,24.0,0.0,14.75,0.0,0.0,8.0,0.0,20.5,0.0,0.0,33.5,0.0,0.0,22.25,0.0,43.75,22.75,0.0,28.75,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,28.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,10.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,23.25,0.0,18.0,40.75,39.75,0.0,31.0,0.0,0.0,0.0,0.0,22.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.75,29.0,0.0,32.5,0.0,18.5,11.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75,31.25,0.0,12.5,20.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,23.25,22.25,29.25,22.75,21.75,19.25,13.0,0.0,0.0,0.0,0.0,22.25,19.75,0.0,0.0,0.0,0.0,0.0,0.0,40.0,11.75,0.0,22.75,0.0,28.25,21.5,9.0,0.0,27.75,0.0,0.0,18.0,0.0,0.0,10.75,12.0,0.0,23.75,0.0,0.0,0.0,14.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.75,12.0,0.0,0.0,20.75,12.0,0.0,34.75,0.0,0.0,0.0,0.0,23.75,0.0,0.0,0.0,0.0,0.0,0.0,8.5,23.0,32.5,8.5,13.75,8.25,33.0,59.75,0.0,0.0,8.25,25.0,0.0,0.0,0.0,0.0,11.75,25.5,0.0,37.0,25.0,0.0,0.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,18.75,0.0,0.0,18.0,0.0,0.0,0.0,0.0,35.0,0.0,19.5,0.0,0.0,19.0,0.0,29.75,0.0,0.0,36.25,0.0,8.25,27.25,0.0,38.25,37.0,0.0,19.75,0.0,46.75,52.5,0.0,0.0,0.0,0.0,0.0,0.0,21.75,41.0,0.0,0.0,0.0,0.0,10.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8.75,29.0,0.0,11.5,0.0,8.25,20.5,0.0,20.5,0.0,20.5,16.25,0.0,8.75,0.0,8.25,8.75,34.5,0.0,8.75,10.0,29.25,20.75,12.25,8.75,0.0,11.5,26.25,0.0,0.0,8.25,0.0,12.0,0.0,9.25,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,18.25,0.0,0.0,0.0,8.5,38.5,13.75,8.75,0.0,9.25,21.0,0.0,9.0,0.0,21.25,13.0,9.75,30.0,8.75,0.0,42.75,0.0,10.0,18.75,0.0,0.0,9.75,0.0,0.0,12.5,9.25,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.75,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,11.75,0.0,0.0,0.0,0.0,0.0,9.75,43.0,43.75,0.0,0.0,7.75,0.0,20.75,0.0,0.0,17.0,30.75,0.0,0.0,0.0,32.0,0.0,0.0,8.25,0.0,9.0,42.0,0.0,0.0,0.0,11.25,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.75,7.75,0.0,7.75,0.0,0.0,10.0,29.25,20.25,0.0,7.5,7.75,0.0,8.0,0.0,0.0,41.75,7.5,12.25,0.0,8.5,28.5,20.5,0.0,21.25,0.0,7.5,20.75,0.0,0.0,0.0,0.0,8.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.75,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,21.0,0.0,0.0,27.0,0.0,8.25,0.0,0.0,6.0,0.0,20.5,8.0,0.0,10.0,0.0,0.0,8.5,0.0,0.0,8.75,30.5,18.25,0.0,0.0,0.0,0.0,6.0,8.5,0.0,18.75,0.0,0.0,0.0,0.0,10.0,28.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.75,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.25,8.25,24.5,0.0,35.25,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,13.0,0.0,0.0,0.0,21.5,10.5,0.0,25.5,0.0,31.5,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,12.5,0.0,9.25,25.5,0.0,0.0,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,38.5,0.0,0.0,0.0,34.5,30.75,0.0,44.25,0.0,0.0,24.25,0.0,0.0,0.0,0.0,53.0,0.0,8.75,9.0,0.0,24.5,0.0,0.0,17.5,0.0,24.25,43.75,0.0,0.0,28.25,0.0,0.0,0.0,26.25,19.75,0.0,0.0,0.0,0.0,10.25,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.75,16.25,0.0,44.5,0.0,0.0,0.0,50.0,18.25,0.0,17.25,0.0,0.0,0.0,0.0,0.0,0.0,53.75,0.0,0.0,9.75,0.0,26.25,17.0,33.5,0.0,61.25,37.25,0.0,51.0,0.0,43.75,26.75,0.0,0.0,50.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75,0.0,0.0,0.0,0.0,0.0,0.0,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,0.0,59.75,0.0,0.0,0.0,0.0,0.0,0.0,34.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.25,11.0,0.0,26.75,0.0,34.5,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.75,12.5,0.0,12.75,27.5,0.0,0.0,30.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.75,28.75,0.0,0.0,0.0,0.0,0.0,29.5,29.25,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,24.25,23.75,7.75,0.0,32.75,0.0,9.25,7.75,0.0,7.0,0.0,6.25,15.75,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,10.25,24.0,0.0,0.0,0.0,0.0,0.0,0.0,57.75,0.0,0.0,0.0,23.5,0.0,0.0,0.0,0.0,21.0,0.0,27.5,0.0,24.25,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.75,10.75,0.0,37.25,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,25.25,0.0,0.0,0.0,35.0,32.75,55.0,11.75,0.0,0.0,0.0,0.0,17.0,0.0,24.0,51.25,0.0,47.75,12.5,0.0,57.5,23.75,0.0,20.25,0.0,11.5,41.0,0.0,0.0,11.25,0.0,0.0,0.0,27.0,44.25,0.0,0.0,0.0,0.0,24.75,0.0,0.0,0.0,0.0,0.0,0.0,26.75,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.5,22.5,0.0,9.0,0.0,0.0,0.0,18.0,32.25,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,9.25,0.0,0.0,72.75,23.0,0.0,33.0,44.25,0.0,32.75,34.0,0.0,0.0,0.0,34.0,12.0,0.0,0.0,48.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,48.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75,0.0,0.0,11.25,0.0,12.75,0.0,0.0,60.5,0.0,8.25,0.0,0.0,12.5,25.25,0.0,29.5,0.0,12.5,48.25,0.0,0.0,12.25,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,0.0,22.75,0.0,0.0,0.0,39.25,29.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,0.0,0.0,50.0,0.0,42.25,11.5,28.25,0.0,28.0,17.75,0.0,25.25,0.0,22.5,17.75,0.0,0.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.25,0.0,16.5,0.0,0.0,0.0,0.0,52.25,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,54.0,0.0,10.0,38.0,16.25,0.0,47.5,31.0,0.0,15.75,0.0,29.25,17.25,0.0,0.0,21.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,34.0,9.5,0.0,0.0,0.0,13.0,19.25,33.75,0.0,0.0,0.0,12.75,0.0,0.0,0.0,12.5,0.0,0.0,25.0,0.0,35.0,56.75,18.25,0.0,9.0,9.0,0.0,0.0,0.0,0.0,9.75,0.0,0.0,23.75,0.0,0.0,0.0,15.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.75,0.0,8.5,0.0,0.0,0.0,30.0,36.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,9.75,28.75,16.75,16.5,31.25,0.0,23.5,9.25,0.0,8.75,0.0,8.75,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.5,0.0,0.0,0.0,25.0,25.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,27.25,0.0,9.25,34.0,14.25,0.0,29.75,34.5,0.0,17.0,0.0,27.25,33.75,0.0,0.0,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.75,0.0,0.0,0.0,0.0,0.0,0.0,7.75,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,16.5,0.0,0.0,0.0,65.75,35.25,0.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,41.0,11.75,12.0,22.0,21.75,0.0,49.25,28.25,0.0,15.75,0.0,4.5,12.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.25,9.75,0.0,0.0,0.0,14.5,20.25,18.5,19.5,0.0,0.0,0.0,0.0,0.0,0.0,30.0,17.25,0.0,21.5,0.0,28.0,30.0,9.25,0.0,0.0,10.25,0.0,8.75,0.0,9.25,27.0,29.0,0.0,21.25,22.25,0.0,0.0,38.5,0.0,0.0,0.0,11.75,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.25,0.0,0.0,0.0,0.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.75,0.0,0.0,37.25,17.25,17.25,29.0,15.75,0.0,21.5,5.25,0.0,10.25,0.0,22.75,17.5,0.0,0.0,39.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.0,0.0,0.0,0.0,39.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.25,0.0,36.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,11.25,0.0,0.0,0.0,0.0,23.25,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,0.0,0.0,0.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,0.0,12.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,50.5,0.0,0.0,0.0,26.0,24.25,0.0,38.75,0.0,13.0,73.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.25,23.75,0.0,14.75,14.0,0.0,0.0,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,0.0,0.0,0.0,0.0,30.25,0.0,10.75,0.0,0.0,0.0,0.0,0.0,0.0,55.5,0.0,0.0,70.25,11.75,19.0,13.5,39.0,0.0,35.75,35.75,0.0,28.75,0.0,0.0,30.75,0.0,0.0,20.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.5,0.0,0.0,0.0,0.0,43.5,0.0,10.75,0.0,0.0,0.0,0.0,0.0,0.0,68.75,0.0,0.0,45.25,0.0,19.0,26.75,50.75,0.0,47.75,23.75,0.0,28.75,0.0,0.0,30.75,0.0,0.0,20.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.75,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,13.0,0.0,0.0,0.0,11.5,25.0,10.75,0.0,0.0,13.5,0.0,0.0,0.0,48.75,0.0,0.0,64.25,11.75,13.0,26.0,21.75,0.0,35.75,35.75,0.0,12.25,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,26.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,0.0,35.0,33.0,39.0,11.5,0.0,10.75,24.5,0.0,27.75,0.0,25.75,36.5,11.5,0.0,0.0,25.0,8.5,18.25,0.0,21.75,0.0,37.75,21.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,20.75,0.0,0.0,0.0,0.0,10.75,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,12.75,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
