,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02,2021-05-09,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-04,2021-07-11,2021-07-18,2021-07-25,2021-08-01,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-12,2021-09-19,2021-09-26
153,,,,,,,,,,,,,,,,,,,,55.0,24.75,21.0,0.0,29.5,9.25,9.0,34.5,0.0,21.0,28.25,18.0,7.75,36.75,0.0,0.0,16.5,12.75,25.0,0.0,0.0,39.5,0.0,0.0,38.0,13.0,20.5,7.5,17.75,13.75,5.75,0.0,0.0,24.5,20.75,7.0,38.25,0.0,33.0,27.0,0.0,0.0,24.75,0.0,0.0,0.0,0.0,30.25,0.0,6.25,0.0,,,,,,,,,,,,,
154,,,,,,,,,,,,,,,,,,,,25.5,23.0,39.0,53.75,15.25,15.5,27.75,7.5,18.5,0.0,0.0,0.0,0.0,10.75,0.0,6.75,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,25.5,24.25,17.0,0.0,11.5,0.0,0.0,14.0,0.0,12.0,18.75,0.0,38.5,50.5,23.25,49.0,39.75,26.0,6.25,6.25,0.0,0.0,18.25,0.0,39.0,0.0,10.5,,,,,,,,,,,,,
155,,,,,,,,,,,,,,,,,,,,19.0,33.5,29.0,0.0,9.5,33.75,0.0,22.5,0.0,25.0,10.75,7.0,0.0,46.0,0.0,0.0,31.5,11.75,27.0,0.0,0.0,20.25,0.0,0.0,13.5,28.0,21.75,7.0,19.75,9.5,8.0,0.0,19.5,12.5,40.25,0.0,45.5,0.0,20.0,64.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,31.5,0.0,18.0,0.0,,,,,,,,,,,,,
156,,,,,,,,,,,,,,,,,,,,21.75,49.5,9.25,44.25,5.75,30.75,39.5,29.75,0.0,0.0,0.0,0.0,0.0,13.75,0.0,18.5,0.0,0.0,6.75,0.0,11.0,0.0,0.0,0.0,20.75,37.25,13.0,14.25,5.75,0.0,0.0,5.5,0.0,7.0,7.5,0.0,6.75,17.0,29.75,42.0,43.75,12.75,0.0,12.5,0.0,0.0,16.0,5.5,29.75,11.75,12.25,,,,,,,,,,,,,
157,,,,,,,,,,,,,,,,,,,,,44.75,20.25,0.0,25.5,30.0,8.5,8.0,0.0,21.25,6.25,39.5,17.5,24.0,0.0,0.0,0.0,16.75,32.0,0.0,0.0,25.5,0.0,0.0,40.25,10.5,44.75,6.75,12.75,11.0,11.0,0.0,17.75,34.75,17.25,0.0,39.25,0.0,13.0,39.0,0.0,0.0,24.75,0.0,0.0,0.0,0.0,26.5,0.0,8.75,0.0,0.0,,,,,,,,,,,,
158,,,,,,,,,,,,,,,,,,,,,70.0,27.5,18.0,0.0,17.25,17.0,9.75,0.0,12.5,4.75,0.0,13.5,0.0,0.0,0.0,0.0,8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0,13.75,7.75,26.75,0.0,24.0,7.25,26.0,8.75,0.0,46.0,42.75,33.5,11.75,12.25,23.25,6.75,8.5,8.0,0.0,0.0,21.75,0.0,0.0,15.5,0.0,,,,,,,,,,,,
159,,,,,,,,,,,,,,,,,,,,,,28.75,0.0,47.5,19.75,22.25,7.5,0.0,6.0,9.25,35.75,0.0,33.5,0.0,0.0,0.0,30.0,20.5,0.0,0.0,36.75,0.0,0.0,27.5,25.25,27.0,6.5,17.5,18.0,16.25,0.0,15.75,26.75,29.0,26.5,43.75,0.0,54.5,48.0,0.0,0.0,7.25,0.0,0.0,0.0,0.0,27.75,0.0,14.5,0.0,0.0,44.75,,,,,,,,,,,
160,,,,,,,,,,,,,,,,,,,,,,5.25,11.0,0.0,32.75,14.25,12.25,0.0,17.0,6.25,0.0,20.75,0.0,0.0,0.0,0.0,15.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.25,0.0,6.75,26.25,19.0,0.0,25.0,14.75,41.75,10.25,0.0,38.5,54.75,32.0,17.0,21.0,22.5,9.5,26.0,9.25,0.0,0.0,0.0,0.0,0.0,6.75,0.0,0.0,,,,,,,,,,,
161,,,,,,,,,,,,,,,,,,,,,,20.75,32.5,0.0,26.5,29.75,17.75,0.0,0.0,6.25,0.0,15.75,0.0,0.0,0.0,0.0,22.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,8.75,12.5,15.25,0.0,16.5,41.75,22.25,0.0,0.0,46.0,37.75,48.75,12.75,27.5,28.5,27.5,8.0,0.0,0.0,0.0,14.0,0.0,0.0,7.0,0.0,0.0,,,,,,,,,,,
162,,,,,,,,,,,,,,,,,,,,,,30.0,38.25,0.0,8.25,26.75,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,23.25,34.0,9.0,0.0,23.5,0.0,0.0,11.0,0.0,0.0,24.0,0.0,29.5,7.0,22.0,36.5,59.5,21.5,6.25,13.75,0.0,0.0,11.5,14.0,33.75,6.0,0.0,16.25,0.0,,,,,,,,,,,
163,,,,,,,,,,,,,,,,,,,,,,24.25,0.0,49.5,46.0,24.0,0.0,0.0,17.75,0.0,20.75,17.75,17.75,0.0,0.0,0.0,30.0,34.25,0.0,0.0,26.0,0.0,0.0,35.0,21.25,17.75,8.5,36.0,12.0,7.25,0.0,0.0,29.0,21.25,16.5,45.0,0.0,29.0,44.5,0.0,0.0,6.25,0.0,0.0,0.0,0.0,24.75,0.0,13.75,0.0,0.0,29.5,12.0,,,,,,,,,,
164,,,,,,,,,,,,,,,,,,,,,,,49.5,32.5,30.75,25.0,40.0,10.75,0.0,0.0,0.0,0.0,25.75,0.0,27.5,0.0,0.0,24.25,0.0,15.75,0.0,0.0,0.0,28.75,57.5,0.0,27.5,16.0,0.0,0.0,10.75,0.0,17.5,6.5,0.0,28.75,17.25,29.5,57.25,83.25,27.75,8.0,17.25,0.0,0.0,0.0,0.0,37.25,5.5,8.0,24.75,0.0,0.0,,,,,,,,,,
165,,,,,,,,,,,,,,,,,,,,,,,0.0,8.5,9.25,8.5,38.0,0.0,0.0,6.75,39.5,7.75,7.25,0.0,0.0,0.0,31.5,7.25,0.0,0.0,45.75,0.0,0.0,39.0,7.75,42.5,7.5,0.0,8.25,27.0,0.0,0.0,41.75,57.25,8.75,24.5,0.0,13.75,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.25,0.0,14.5,0.0,0.0,10.75,30.0,,,,,,,,,,
166,,,,,,,,,,,,,,,,,,,,,,,50.25,40.75,0.0,43.0,14.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5,0.0,0.0,13.75,0.0,10.25,0.0,0.0,0.0,9.25,19.75,13.75,13.5,12.5,0.0,0.0,22.75,0.0,24.5,15.0,0.0,21.0,25.0,35.75,57.5,75.75,42.75,18.25,10.0,0.0,0.0,12.25,5.75,37.25,5.5,13.0,20.25,0.0,0.0,0.0,,,,,,,,,
167,,,,,,,,,,,,,,,,,,,,,,,,39.75,0.0,57.75,29.25,25.0,0.0,0.0,0.0,0.0,12.25,0.0,21.75,0.0,0.0,12.25,0.0,10.25,0.0,0.0,0.0,9.25,6.5,0.0,12.0,0.0,0.0,0.0,37.5,0.0,11.0,15.0,0.0,19.75,24.0,48.5,44.0,62.5,42.0,6.0,10.0,0.0,0.0,12.25,5.75,25.5,16.75,0.0,20.25,0.0,0.0,0.0,,,,,,,,,
168,,,,,,,,,,,,,,,,,,,,,,,,0.0,35.5,0.0,31.0,0.0,17.75,8.5,0.0,26.25,0.0,0.0,0.0,0.0,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,27.75,8.25,0.0,0.0,45.75,20.0,40.0,0.0,0.0,29.0,44.5,44.0,16.5,35.25,9.75,27.25,8.5,9.0,0.0,0.0,31.25,0.0,0.0,18.0,0.0,0.0,0.0,10.5,,,,,,,,,
169,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.5,8.75,0.0,0.0,0.0,8.25,0.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,12.75,8.0,14.75,0.0,19.0,32.0,32.75,21.5,0.0,25.75,32.0,55.25,25.0,6.75,20.5,11.25,5.0,17.25,0.0,0.0,24.75,0.0,0.0,0.0,0.0,0.0,0.0,10.5,,,,,,,,,
170,,,,,,,,,,,,,,,,,,,,,,,,33.0,7.5,33.75,9.75,20.5,0.0,0.0,0.0,0.0,13.0,0.0,39.75,0.0,0.0,20.5,0.0,12.0,0.0,0.0,0.0,9.5,12.75,8.75,26.75,8.0,0.0,0.0,14.75,0.0,0.0,0.0,0.0,28.0,19.5,11.75,66.75,62.5,34.25,21.0,5.5,0.0,0.0,13.25,18.0,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
171,,,,,,,,,,,,,,,,,,,,,,,,33.0,16.0,39.75,7.75,20.5,0.0,0.0,0.0,0.0,20.0,0.0,31.25,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,9.5,26.75,0.0,18.5,0.0,0.0,0.0,14.75,0.0,7.25,0.0,0.0,19.25,19.5,18.25,63.25,50.75,26.0,12.75,11.75,0.0,0.0,5.5,10.5,36.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
172,,,,,,,,,,,,,,,,,,,,,,,,,10.25,55.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,18.5,0.0,0.0,0.0,0.0,0.0,13.0,12.0,0.0,16.75,0.0,0.0,0.0,34.75,0.0,10.25,26.5,0.0,11.5,8.0,11.0,24.75,49.25,46.0,18.25,17.0,0.0,0.0,18.5,16.25,31.75,16.0,10.0,17.75,0.0,0.0,0.0,0.0,,,,,,,,
173,,,,,,,,,,,,,,,,,,,,,,,,,19.5,9.75,8.25,0.0,11.25,0.0,19.5,20.75,5.75,0.0,0.0,13.75,16.25,5.25,0.0,0.0,12.75,0.0,0.0,43.5,14.25,0.0,13.75,23.25,6.0,19.5,0.0,11.5,14.5,5.75,7.0,41.5,0.0,5.25,60.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,30.0,0.0,7.0,0.0,0.0,20.5,6.5,41.0,0.0,,,,,,,,
174,,,,,,,,,,,,,,,,,,,,,,,,,17.0,13.0,11.75,0.0,16.0,12.5,0.0,20.75,0.0,0.0,0.0,0.0,10.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,10.75,0.0,15.0,0.0,46.25,13.75,32.5,7.0,0.0,52.75,42.5,42.0,6.75,17.25,29.75,17.0,10.0,23.0,0.0,0.0,33.5,0.0,0.0,6.5,0.0,0.0,0.0,8.5,0.0,,,,,,,,
175,,,,,,,,,,,,,,,,,,,,,,,,,9.5,54.25,10.25,7.5,0.0,0.0,0.0,0.0,0.0,0.0,23.25,0.0,0.0,10.0,0.0,16.0,0.0,0.0,0.0,0.0,62.75,0.0,0.0,8.75,0.0,0.0,11.75,0.0,10.25,35.75,0.0,42.75,0.0,16.75,24.75,49.0,22.75,0.0,0.0,0.0,0.0,12.25,15.25,9.25,0.0,0.0,7.25,0.0,0.0,0.0,0.0,0.0,,,,,,,
176,,,,,,,,,,,,,,,,,,,,,,,,,30.25,12.25,18.25,0.0,22.75,7.5,0.0,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.25,0.0,24.25,7.75,8.75,0.0,66.75,8.5,19.75,17.5,0.0,22.75,41.5,24.25,15.5,13.0,23.0,6.25,6.25,15.25,0.0,0.0,9.0,0.0,0.0,22.5,0.0,0.0,0.0,16.0,0.0,0.0,,,,,,,
177,,,,,,,,,,,,,,,,,,,,,,,,,,36.5,22.5,9.75,0.0,0.0,0.0,0.0,0.0,0.0,14.75,0.0,0.0,5.75,0.0,5.5,0.0,0.0,0.0,8.75,32.75,6.0,14.5,23.25,0.0,0.0,33.5,0.0,24.5,9.25,0.0,37.5,19.0,36.5,37.5,64.75,14.25,0.0,11.5,0.0,0.0,19.25,7.75,42.5,0.0,23.5,10.5,0.0,0.0,0.0,0.0,0.0,,,,,,,
178,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,29.0,17.75,0.0,0.0,0.0,0.0,0.0,0.0,22.75,0.0,0.0,6.75,0.0,6.0,0.0,0.0,0.0,0.0,55.25,26.5,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.75,0.0,22.75,54.75,34.75,38.25,6.5,16.0,0.0,0.0,6.25,23.5,35.25,6.25,7.0,21.75,0.0,0.0,0.0,0.0,0.0,,,,,,,
179,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,12.75,12.5,0.0,14.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.75,0.0,30.75,8.25,42.75,0.0,37.75,11.0,17.5,5.5,0.0,24.25,42.0,67.0,24.0,10.75,8.25,5.25,8.0,0.0,0.0,0.0,39.25,0.0,0.0,8.5,0.0,0.0,0.0,9.75,0.0,0.0,,,,,,,
180,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,36.75,8.25,0.0,28.75,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,8.0,0.0,0.0,36.5,9.0,35.0,21.0,0.0,38.25,26.25,45.25,28.0,28.75,19.25,8.5,18.75,8.0,0.0,0.0,27.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,,,,,,
181,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,8.5,0.0,14.5,0.0,0.0,0.0,26.5,59.75,24.25,23.75,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,34.0,26.5,15.5,32.5,47.0,39.5,14.75,7.5,0.0,0.0,7.5,7.0,29.5,15.75,9.25,9.75,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
182,,,,,,,,,,,,,,,,,,,,,,,,,,,18.75,6.75,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,9.25,0.0,14.5,0.0,0.0,0.0,13.5,61.0,24.75,23.75,0.0,0.0,0.0,9.0,0.0,0.0,10.25,0.0,43.25,17.5,15.5,50.25,40.0,31.25,6.5,16.0,0.0,0.0,8.0,7.0,46.75,15.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
183,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,0.0,20.25,12.0,0.0,37.5,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.75,0.0,17.75,17.0,9.75,0.0,18.25,23.25,44.75,7.0,0.0,15.5,35.0,58.25,0.0,11.0,17.0,0.0,4.25,10.5,0.0,0.0,14.0,0.0,0.0,6.5,0.0,0.0,0.0,11.0,0.0,0.0,0.0,,,,,,
184,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,25.0,0.0,28.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,8.5,28.25,29.25,0.0,18.5,37.75,30.0,6.75,0.0,29.5,32.25,29.75,27.5,47.75,20.75,0.0,6.0,6.25,0.0,0.0,11.0,0.0,0.0,32.75,0.0,0.0,0.0,43.0,0.0,0.0,7.5,,,,,,
185,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,28.5,20.0,0.0,31.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,0.0,0.0,0.0,42.75,0.0,25.5,39.25,47.0,31.5,0.0,22.25,32.75,48.75,21.25,23.5,47.25,10.0,20.5,9.25,0.0,0.0,27.25,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0.0,,,,,
186,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,42.75,0.0,0.0,18.25,0.0,8.5,0.0,0.0,0.0,24.0,51.75,0.0,7.25,16.5,0.0,0.0,0.0,0.0,9.25,19.75,0.0,25.5,9.5,39.5,23.0,23.75,7.25,9.0,8.5,0.0,0.0,16.25,7.75,54.5,7.25,15.0,17.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
187,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,29.25,0.0,0.0,0.0,0.0,0.0,27.0,46.5,17.25,13.0,7.25,0.0,0.0,9.0,0.0,28.5,17.25,0.0,49.5,0.0,56.0,53.25,28.5,49.75,11.5,7.5,0.0,0.0,11.25,8.5,36.5,16.0,0.0,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
188,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,27.5,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0.0,16.0,14.0,22.0,0.0,33.0,38.75,20.5,7.0,0.0,62.25,66.0,51.0,18.25,6.75,23.75,0.0,0.0,18.25,0.0,0.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,7.75,0.0,0.0,8.75,0.0,,,,,
189,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.25,20.25,0.0,15.25,0.0,0.0,0.0,0.0,15.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,6.5,8.0,34.25,0.0,8.0,46.5,34.25,0.0,0.0,20.0,35.5,29.25,0.0,19.75,18.75,14.0,6.0,12.0,0.0,0.0,16.0,0.0,0.0,32.5,0.0,0.0,0.0,10.5,0.0,0.0,17.75,0.0,,,,,
190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.25,12.75,56.75,9.25,18.5,0.0,0.0,7.75,20.75,36.25,0.0,0.0,34.0,0.0,0.0,36.25,35.25,11.5,8.75,11.0,7.5,0.0,0.0,21.0,14.25,32.5,17.0,57.25,0.0,24.5,52.5,0.0,0.0,8.5,0.0,0.0,0.0,0.0,46.0,0.0,16.25,0.0,0.0,35.0,16.5,65.0,0.0,0.0,0.0,0.0,30.5,,,,
191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,9.5,0.0,0.0,0.0,44.75,61.5,18.0,9.75,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,29.75,10.5,35.0,49.25,42.25,58.25,0.0,10.5,0.0,0.0,8.75,15.5,19.5,29.25,11.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14.25,7.5,17.5,7.75,0.0,0.0,0.0,13.5,7.0,0.0,0.0,7.25,0.0,0.0,0.0,13.25,0.0,6.25,17.75,35.25,8.25,0.0,28.0,20.25,23.0,0.0,31.25,50.0,44.75,22.75,26.25,32.0,0.0,0.0,0.0,0.0,0.0,26.25,0.0,0.0,0.0,0.0,8.5,0.0,9.75,0.0,0.0,0.0,0.0,0.0,,,,
193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,14.75,0.0,13.5,0.0,0.0,0.0,21.75,39.25,23.0,15.25,0.0,0.0,0.0,18.5,0.0,8.5,0.0,0.0,7.25,0.0,21.25,64.0,6.0,23.25,7.25,13.75,0.0,0.0,7.25,19.0,25.0,14.5,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,17.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25,0.0,5.5,0.0,30.75,0.0,34.75,0.0,21.25,0.0,0.0,24.25,49.0,51.75,16.5,27.5,18.25,11.25,0.0,16.5,0.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,6.25,0.0,0.0,20.25,0.0,0.0,,,,
195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.75,7.5,0.0,29.5,0.0,0.0,0.0,0.0,11.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5,0.0,12.25,16.25,29.5,0.0,31.0,0.0,9.0,17.0,0.0,73.25,62.0,66.75,20.25,8.25,24.75,0.0,19.25,0.0,0.0,0.0,24.0,0.0,0.0,17.25,0.0,0.0,0.0,20.0,0.0,0.0,34.5,0.0,0.0,,,,
196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,16.75,0.0,0.0,0.0,0.0,0.0,32.75,60.25,9.75,21.5,25.0,0.0,0.0,10.5,0.0,19.0,0.0,0.0,21.25,0.0,17.0,8.5,41.0,65.25,7.5,8.0,0.0,0.0,14.5,23.75,53.5,0.0,21.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,19.5,0.0,0.0,13.0,0.0,20.5,0.0,0.0,0.0,19.25,26.0,13.25,22.0,6.0,0.0,0.0,18.5,0.0,9.0,0.0,0.0,9.0,0.0,17.75,68.5,47.5,61.5,12.25,17.5,0.0,0.0,19.25,25.5,31.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,0.0,42.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,34.0,0.0,27.5,0.0,41.5,45.0,27.5,8.75,0.0,25.0,68.25,49.5,0.0,33.75,17.25,8.5,8.0,8.0,0.0,0.0,38.0,0.0,0.0,16.75,0.0,0.0,0.0,30.75,0.0,0.0,20.0,0.0,0.0,0.0,,,
199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5,22.75,0.0,30.75,0.0,0.0,0.0,33.0,21.25,0.0,0.0,37.25,0.0,0.0,56.25,0.0,7.5,11.25,13.0,19.25,9.0,0.0,6.5,20.0,34.0,10.75,41.25,0.0,7.5,30.25,0.0,0.0,7.5,0.0,0.0,0.0,0.0,7.0,0.0,19.0,0.0,0.0,40.5,21.0,35.25,0.0,0.0,0.0,0.0,28.25,0.0,,,
200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,13.25,0.0,0.0,14.75,0.0,15.5,0.0,0.0,0.0,12.75,16.25,16.5,7.5,6.0,0.0,0.0,25.25,0.0,7.75,0.0,0.0,14.5,0.0,6.0,57.75,57.25,15.75,6.5,12.0,0.0,0.0,26.25,12.75,25.75,19.5,6.25,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,15.5,0.0,0.0,7.0,0.0,6.5,0.0,0.0,0.0,0.0,47.0,7.25,17.25,23.0,0.0,0.0,30.25,0.0,9.0,0.0,0.0,8.75,0.0,21.75,48.0,75.5,53.75,14.25,14.5,0.0,0.0,7.5,13.5,41.0,14.5,8.75,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,12.25,0.0,0.0,10.75,0.0,16.25,0.0,0.0,0.0,48.25,79.25,27.5,0.0,26.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,30.0,0.0,39.25,55.75,54.0,26.75,8.0,13.5,0.0,0.0,7.75,29.25,54.75,16.5,11.25,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,18.0,0.0,0.0,16.25,0.0,21.75,0.0,0.0,0.0,37.5,49.25,7.0,0.0,6.5,0.0,0.0,8.75,0.0,17.0,0.0,0.0,15.75,0.0,23.5,52.25,26.75,52.5,15.0,16.0,0.0,0.0,15.25,13.75,35.5,8.0,16.25,8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.25,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,8.75,0.0,26.25,0.0,23.5,30.75,46.5,13.0,0.0,33.25,24.0,41.75,0.0,50.75,38.0,0.0,0.0,5.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.75,0.0,0.0,0.0,0.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,0.0,12.25,0.0,33.5,0.0,15.0,12.5,13.0,0.0,0.0,54.5,26.75,55.0,16.75,12.0,26.75,11.5,19.75,10.75,0.0,0.0,7.75,0.0,0.0,23.75,0.0,0.0,0.0,15.25,0.0,0.0,30.5,0.0,0.0,0.0,0.0,,
206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.75,6.75,21.0,0.0,0.0,15.25,0.0,35.5,0.0,0.0,44.75,0.0,0.0,0.0,6.75,14.5,14.5,21.75,7.5,6.75,0.0,7.5,14.25,22.5,8.25,28.25,0.0,16.5,50.5,0.0,0.0,14.0,0.0,0.0,0.0,0.0,37.0,0.0,5.75,0.0,0.0,25.5,25.75,25.0,0.0,0.0,0.0,0.0,29.0,0.0,14.75,,
207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,0.0,0.0,0.0,0.0,13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.75,0.0,17.75,0.0,74.0,0.0,28.5,0.0,28.5,11.0,0.0,39.5,51.25,70.0,0.0,29.5,11.5,24.75,10.25,18.0,0.0,0.0,42.75,0.0,0.0,10.5,0.0,0.0,0.0,6.5,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,
208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.25,29.75,0.0,0.0,16.75,0.0,9.5,0.0,0.0,63.25,0.0,0.0,0.0,9.5,7.75,7.5,40.75,0.0,10.0,0.0,0.0,16.75,29.75,6.5,19.5,0.0,12.25,38.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,30.0,0.0,25.5,0.0,0.0,33.75,15.0,39.5,0.0,0.0,0.0,0.0,41.5,0.0,0.0,0.0,
