name_0,name_1,name_2,name_3,population,gid_0,gid_1,gid_2,gid_3
Argentina,La Rioja,Coronel Felipe Varela,,9118,ARG,ARG.12_1,ARG.12.6_1,
Argentina,La Rioja,Famatina,,5345,ARG,ARG.12_1,ARG.12.7_1,
Argentina,La Rioja,General Angel Vicente Peñaloza,,4431,ARG,ARG.12_1,ARG.12.8_1,
Argentina,La Rioja,General Belgrano,,7532,ARG,ARG.12_1,ARG.12.9_1,
Argentina,La Rioja,General Juan Facundo Quiroga,,3794,ARG,ARG.12_1,ARG.12.10_1,
Argentina,La Rioja,General Lamadrid,,1700,ARG,ARG.12_1,ARG.12.11_1,
Argentina,La Rioja,General Ocampo,,6636,ARG,ARG.12_1,ARG.12.12_1,
Argentina,La Rioja,General San Martín,,4662,ARG,ARG.12_1,ARG.12.13_1,
Argentina,La Rioja,Independencia,,2804,ARG,ARG.12_1,ARG.12.14_1,
Argentina,La Rioja,Rosario Vera Peñaloza,,15582,ARG,ARG.12_1,ARG.12.15_1,
Argentina,La Rioja,San Blas de los Sauces,,3796,ARG,ARG.12_1,ARG.12.16_1,
Argentina,La Rioja,Sanagasta,,2744,ARG,ARG.12_1,ARG.12.17_1,
Argentina,La Rioja,Vinchina,,2736,ARG,ARG.12_1,ARG.12.18_1,
Argentina,Mendoza,Capital,,208298,ARG,ARG.13_1,ARG.13.1_1,
Argentina,Mendoza,General Alvear,,45593,ARG,ARG.13_1,ARG.13.2_1,
Argentina,Mendoza,Godoy Cruz,,195776,ARG,ARG.13_1,ARG.13.3_1,
Argentina,Mendoza,Guaymallén,,232916,ARG,ARG.13_1,ARG.13.4_1,
Argentina,Mendoza,Junín,,53107,ARG,ARG.13_1,ARG.13.5_1,
Argentina,Mendoza,La Paz,,10425,ARG,ARG.13_1,ARG.13.6_1,
Argentina,Mendoza,Las Heras,,227595,ARG,ARG.13_1,ARG.13.7_1,
Argentina,Mendoza,Lavalle,,42945,ARG,ARG.13_1,ARG.13.8_1,
Argentina,Mendoza,Luján de Cuyo,,149001,ARG,ARG.13_1,ARG.13.9_1,
Argentina,Mendoza,Maipú,,203056,ARG,ARG.13_1,ARG.13.10_1,
Argentina,Mendoza,Malargüe,,33111,ARG,ARG.13_1,ARG.13.11_1,
Argentina,Mendoza,Rivadavia,,62013,ARG,ARG.13_1,ARG.13.12_1,
Argentina,Mendoza,San Carlos,,35095,ARG,ARG.13_1,ARG.13.13_1,
Argentina,Mendoza,San Martín,,112891,ARG,ARG.13_1,ARG.13.14_1,
Argentina,Mendoza,San Rafael,,208911,ARG,ARG.13_1,ARG.13.15_1,
Argentina,Mendoza,Santa Rosa,,16754,ARG,ARG.13_1,ARG.13.16_1,
Argentina,Mendoza,Tunuyán,,62186,ARG,ARG.13_1,ARG.13.17_1,
Argentina,Mendoza,Tupungato,,37616,ARG,ARG.13_1,ARG.13.18_1,
Argentina,Misiones,Apóstoles,,47906,ARG,ARG.14_1,ARG.14.1_1,
Argentina,Misiones,Cainguás,,61331,ARG,ARG.14_1,ARG.14.2_1,
Argentina,Misiones,Candelaria,,32833,ARG,ARG.14_1,ARG.14.3_1,
Argentina,Misiones,Capital,,377140,ARG,ARG.14_1,ARG.14.4_1,
Argentina,Misiones,Concepción,,10003,ARG,ARG.14_1,ARG.14.5_1,
Argentina,Misiones,Eldorado,,91771,ARG,ARG.14_1,ARG.14.6_1,
Argentina,Misiones,General Manuel Belgrano,,83253,ARG,ARG.14_1,ARG.14.7_1,
Argentina,Misiones,Guaraní,,80769,ARG,ARG.14_1,ARG.14.8_1,
Argentina,Misiones,Iguazú,,103670,ARG,ARG.14_1,ARG.14.9_1,
Argentina,Misiones,Leandro N. Alem,,49394,ARG,ARG.14_1,ARG.14.10_1,
Argentina,Misiones,Libertador General San Martín,,52493,ARG,ARG.14_1,ARG.14.11_1,
Argentina,Misiones,Montecarlo,,39384,ARG,ARG.14_1,ARG.14.12_1,
Argentina,Misiones,Oberá,,122500,ARG,ARG.14_1,ARG.14.13_1,
Argentina,Misiones,San Ignacio,,60812,ARG,ARG.14_1,ARG.14.14_1,
Argentina,Misiones,San Javier,,22912,ARG,ARG.14_1,ARG.14.15_1,
Argentina,Misiones,San Pedro,,42152,ARG,ARG.14_1,ARG.14.16_1,
Argentina,Misiones,Veinticinco de Mayo,,28311,ARG,ARG.14_1,ARG.14.17_1,
Argentina,Neuquén,Aluminé,,10838,ARG,ARG.15_1,ARG.15.1_1,
Argentina,Neuquén,Añelo,,17257,ARG,ARG.15_1,ARG.15.2_1,
Argentina,Neuquén,Catán Lil,,2112,ARG,ARG.15_1,ARG.15.3_1,
Argentina,Neuquén,Chos Malal,,16462,ARG,ARG.15_1,ARG.15.4_1,
Argentina,Neuquén,Collón Curá,,4795,ARG,ARG.15_1,ARG.15.5_1,
Argentina,Neuquén,Confluencia,,422696,ARG,ARG.15_1,ARG.15.6_1,
Argentina,Neuquén,Huiliches,,17391,ARG,ARG.15_1,ARG.15.7_1,
Argentina,Neuquén,Lacar,,36873,ARG,ARG.15_1,ARG.15.8_1,
Argentina,Neuquén,Loncopué,,7479,ARG,ARG.15_1,ARG.15.9_1,
Argentina,Neuquén,Los Lagos,,16978,ARG,ARG.15_1,ARG.15.10_1,
Argentina,Neuquén,Minas,,7498,ARG,ARG.15_1,ARG.15.11_1,
Argentina,Neuquén,Pehuenches,,45846,ARG,ARG.15_1,ARG.15.13_1,
Argentina,Neuquén,Picunches,,7554,ARG,ARG.15_1,ARG.15.15_1,
Argentina,Neuquén,Picún Leufú,,4864,ARG,ARG.15_1,ARG.15.14_1,
Argentina,Neuquén,Zapala,,37373,ARG,ARG.15_1,ARG.15.16_1,
Argentina,Neuquén,Ñorquín,,4731,ARG,ARG.15_1,ARG.15.12_1,
Argentina,Río Negro,Adolfo Alsina,,65258,ARG,ARG.16_1,ARG.16.1_1,
Argentina,Río Negro,Avellaneda,,39028,ARG,ARG.16_1,ARG.16.2_1,
Argentina,Río Negro,Bariloche,,163802,ARG,ARG.16_1,ARG.16.3_1,
Argentina,Río Negro,Conesa,,8064,ARG,ARG.16_1,ARG.16.4_1,
Argentina,Río Negro,El Cuy,,8552,ARG,ARG.16_1,ARG.16.5_1,
Argentina,Río Negro,General Roca,,370272,ARG,ARG.16_1,ARG.16.6_1,
Argentina,Río Negro,Nueve de Julio,,3457,ARG,ARG.16_1,ARG.16.8_1,
Argentina,Río Negro,Pichi Mahuida,,14091,ARG,ARG.16_1,ARG.16.9_1,
Argentina,Río Negro,Pilcaniyeu,,9228,ARG,ARG.16_1,ARG.16.10_1,
Argentina,Río Negro,San Antonio,,35391,ARG,ARG.16_1,ARG.16.11_1,
Argentina,Río Negro,Valcheta,,10570,ARG,ARG.16_1,ARG.16.12_1,
Argentina,Río Negro,Veinticinco de Mayo,,19214,ARG,ARG.16_1,ARG.16.13_1,
Argentina,Río Negro,Ñorquinco,,1295,ARG,ARG.16_1,ARG.16.7_1,
Argentina,Salta,Anta,,62593,ARG,ARG.17_1,ARG.17.1_1,
Argentina,Salta,Cachi,,7238,ARG,ARG.17_1,ARG.17.2_1,
Argentina,Salta,Cafayate,,17332,ARG,ARG.17_1,ARG.17.3_1,
Argentina,Salta,Capital,,583291,ARG,ARG.17_1,ARG.17.4_1,
Argentina,Salta,Cerrillos,,56161,ARG,ARG.17_1,ARG.17.5_1,
Argentina,Salta,Chicoana,,23200,ARG,ARG.17_1,ARG.17.6_1,
Argentina,Salta,General Güemes,,55747,ARG,ARG.17_1,ARG.17.7_1,
Argentina,Salta,General José de San Martín,,180081,ARG,ARG.17_1,ARG.17.8_1,
Argentina,Salta,Guachipas,,3034,ARG,ARG.17_1,ARG.17.9_1,
Argentina,Salta,Iruya,,5668,ARG,ARG.17_1,ARG.17.10_1,
Argentina,Salta,La Caldera,,29859,ARG,ARG.17_1,ARG.17.11_1,
Argentina,Salta,La Candelaria,,6220,ARG,ARG.17_1,ARG.17.12_1,
Argentina,Salta,La Poma,,1861,ARG,ARG.17_1,ARG.17.13_1,
Argentina,Salta,La Viña,,8249,ARG,ARG.17_1,ARG.17.14_1,
Argentina,Salta,Los Andes,,6416,ARG,ARG.17_1,ARG.17.15_1,
Argentina,Salta,Metán,,46425,ARG,ARG.17_1,ARG.17.16_1,
Argentina,Salta,Molinos,,5618,ARG,ARG.17_1,ARG.17.17_1,
Argentina,Salta,Orán,,156791,ARG,ARG.17_1,ARG.17.18_1,
Argentina,Salta,Rivadavia,,34521,ARG,ARG.17_1,ARG.17.19_1,
Argentina,Salta,Rosario de Lerma,,51202,ARG,ARG.17_1,ARG.17.21_1,
Argentina,Salta,Rosario de la Frontera,,30152,ARG,ARG.17_1,ARG.17.20_1,
Argentina,Salta,San Carlos,,8916,ARG,ARG.17_1,ARG.17.22_1,
Argentina,Salta,Santa Victoria,,9222,ARG,ARG.17_1,ARG.17.23_1,
Argentina,San Juan,Albardón,,24940,ARG,ARG.18_1,ARG.18.1_1,
Argentina,San Juan,Angaco,,7042,ARG,ARG.18_1,ARG.18.2_1,
Argentina,San Juan,Calingasta,,9308,ARG,ARG.18_1,ARG.18.3_1,
Argentina,San Juan,Capital,,122128,ARG,ARG.18_1,ARG.18.4_1,
Argentina,San Juan,Caucete,,44344,ARG,ARG.18_1,ARG.18.5_1,
Argentina,San Juan,Chimbas,,54865,ARG,ARG.18_1,ARG.18.6_1,
Argentina,San Juan,Iglesia,,12731,ARG,ARG.18_1,ARG.18.7_1,
Argentina,San Juan,Jáchal,,22568,ARG,ARG.18_1,ARG.18.8_1,
Argentina,San Juan,Pocito,,88333,ARG,ARG.18_1,ARG.18.9_1,
Argentina,San Juan,Rawson,,146663,ARG,ARG.18_1,ARG.18.10_1,
Argentina,San Juan,Rivadavia,,105536,ARG,ARG.18_1,ARG.18.11_1,
Argentina,San Juan,San Martín,,12795,ARG,ARG.18_1,ARG.18.12_1,
Argentina,San Juan,Santa Lucía,,44665,ARG,ARG.18_1,ARG.18.13_1,
Argentina,San Juan,Sarmiento,,25907,ARG,ARG.18_1,ARG.18.14_1,
Argentina,San Juan,Ullum,,5588,ARG,ARG.18_1,ARG.18.15_1,
Argentina,San Juan,Valle Fértil,,7648,ARG,ARG.18_1,ARG.18.16_1,
Argentina,San Juan,Veinticinco de Mayo,,19613,ARG,ARG.18_1,ARG.18.17_1,
Argentina,San Juan,Zonda,,6799,ARG,ARG.18_1,ARG.18.18_1,
Argentina,San Luis,Ayacucho,,22008,ARG,ARG.19_1,ARG.19.1_1,
Argentina,San Luis,Belgrano,,4155,ARG,ARG.19_1,ARG.19.2_1,
Argentina,San Luis,Chacabuco,,23777,ARG,ARG.19_1,ARG.19.3_1,
Argentina,San Luis,Coronel Pringles,,14270,ARG,ARG.19_1,ARG.19.4_1,
Argentina,San Luis,General Pedernera,,144728,ARG,ARG.19_1,ARG.19.5_1,
Argentina,San Luis,Gobernador Dupuy,,12752,ARG,ARG.19_1,ARG.19.6_1,
Argentina,San Luis,Junín,,42319,ARG,ARG.19_1,ARG.19.7_1,
Argentina,San Luis,La Capital,,251912,ARG,ARG.19_1,ARG.19.8_1,
Argentina,San Luis,Libertador General San Martín,,4400,ARG,ARG.19_1,ARG.19.9_1,
Argentina,Santa Cruz,Corpen Aike,,16080,ARG,ARG.20_1,ARG.20.1_1,
Argentina,Santa Cruz,Deseado,,164649,ARG,ARG.20_1,ARG.20.2_1,
Argentina,Santa Cruz,Güer Aike,,139596,ARG,ARG.20_1,ARG.20.3_1,
Argentina,Santa Cruz,Lago Argentino,,52547,ARG,ARG.20_1,ARG.20.4_1,
Argentina,Santa Cruz,Lago Buenos Aires,,12751,ARG,ARG.20_1,ARG.20.5_1,
Argentina,Santa Cruz,Magallanes,,13475,ARG,ARG.20_1,ARG.20.6_1,
Argentina,Santa Cruz,Rió Chico,,9677,ARG,ARG.20_1,ARG.20.7_1,
Argentina,Santa Fe,Belgrano,,44707,ARG,ARG.21_1,ARG.21.1_1,
Argentina,Santa Fe,Caseros,,81611,ARG,ARG.21_1,ARG.21.2_1,
Argentina,Santa Fe,Castellanos,,201737,ARG,ARG.21_1,ARG.21.3_1,
Argentina,Santa Fe,Constitución,,87644,ARG,ARG.21_1,ARG.21.4_1,
Argentina,Santa Fe,Garay,,22178,ARG,ARG.21_1,ARG.21.5_1,
Argentina,Santa Fe,General López,,206592,ARG,ARG.21_1,ARG.21.6_1,
Argentina,Santa Fe,General Obligado,,188584,ARG,ARG.21_1,ARG.21.7_1,
Argentina,Santa Fe,Iriondo,,73690,ARG,ARG.21_1,ARG.21.8_1,
Argentina,Santa Fe,La Capital,,570612,ARG,ARG.21_1,ARG.21.9_1,
Argentina,Santa Fe,Las Colonias,,114047,ARG,ARG.21_1,ARG.21.10_1,
Argentina,Santa Fe,Nueve de Julio,,31813,ARG,ARG.21_1,ARG.21.11_1,
Argentina,Santa Fe,Rosario,,1266391,ARG,ARG.21_1,ARG.21.12_1,
Argentina,Santa Fe,San Cristóbal,,73224,ARG,ARG.21_1,ARG.21.13_1,
Argentina,Santa Fe,San Javier,,32327,ARG,ARG.21_1,ARG.21.14_1,
Argentina,Santa Fe,San Jerónimo,,86044,ARG,ARG.21_1,ARG.21.15_1,
Argentina,Santa Fe,San Justo,,41567,ARG,ARG.21_1,ARG.21.16_1,
Argentina,Santa Fe,San Lorenzo,,190012,ARG,ARG.21_1,ARG.21.17_1,
Argentina,Santa Fe,San Martín,,66900,ARG,ARG.21_1,ARG.21.18_1,
Argentina,Santa Fe,Vera,,51689,ARG,ARG.21_1,ARG.21.19_1,
Argentina,Santiago del Estero,Aguirre,,8760,ARG,ARG.22_1,ARG.22.1_1,
Argentina,Santiago del Estero,Alberdi,,20918,ARG,ARG.22_1,ARG.22.2_1,
Argentina,Santiago del Estero,Atamisqui,,11396,ARG,ARG.22_1,ARG.22.3_1,
Argentina,Santiago del Estero,Avellaneda,,21855,ARG,ARG.22_1,ARG.22.4_1,
Argentina,Santiago del Estero,Banda,,216991,ARG,ARG.22_1,ARG.22.5_1,
Argentina,Santiago del Estero,Belgrano,,10989,ARG,ARG.22_1,ARG.22.6_1,
Argentina,Santiago del Estero,Capital,,230449,ARG,ARG.22_1,ARG.22.7_1,
Argentina,Santiago del Estero,Choya,,35807,ARG,ARG.22_1,ARG.22.8_1,
Argentina,Santiago del Estero,Copo,,36300,ARG,ARG.22_1,ARG.22.9_1,
Argentina,Santiago del Estero,Figueroa,,20023,ARG,ARG.22_1,ARG.22.10_1,
Argentina,Santiago del Estero,General Taboada,,40121,ARG,ARG.22_1,ARG.22.11_1,
Argentina,Santiago del Estero,Guasayán,,7734,ARG,ARG.22_1,ARG.22.12_1,
Argentina,Santiago del Estero,Jiménez,,15734,ARG,ARG.22_1,ARG.22.13_1,
Argentina,Santiago del Estero,Juan Felipe Ibarra,,19728,ARG,ARG.22_1,ARG.22.14_1,
Argentina,Santiago del Estero,Loreto,,22508,ARG,ARG.22_1,ARG.22.15_1,
Argentina,Santiago del Estero,Mitre,,1720,ARG,ARG.22_1,ARG.22.16_1,
Argentina,Santiago del Estero,Moreno,,37593,ARG,ARG.22_1,ARG.22.17_1,
Argentina,Santiago del Estero,Ojo de Agua,,14309,ARG,ARG.22_1,ARG.22.18_1,
Argentina,Santiago del Estero,Pellegrini,,19336,ARG,ARG.22_1,ARG.22.19_1,
Argentina,Santiago del Estero,Quebrachos,,9984,ARG,ARG.22_1,ARG.22.20_1,
Argentina,Santiago del Estero,Rivadavia,,5084,ARG,ARG.22_1,ARG.22.22_1,
Argentina,Santiago del Estero,Rió Hondo,,60136,ARG,ARG.22_1,ARG.22.21_1,
Argentina,Santiago del Estero,Robles,,56476,ARG,ARG.22_1,ARG.22.23_1,
Argentina,Santiago del Estero,Salavina,,11914,ARG,ARG.22_1,ARG.22.24_1,
Argentina,Santiago del Estero,San Martín,,8677,ARG,ARG.22_1,ARG.22.25_1,
Argentina,Santiago del Estero,Sarmiento,,6022,ARG,ARG.22_1,ARG.22.26_1,
Argentina,Santiago del Estero,Silípica,,8256,ARG,ARG.22_1,ARG.22.27_1,
Argentina,Tierra del Fuego,Rió Grande,,86926,ARG,ARG.23_1,ARG.23.1_1,
Argentina,Tierra del Fuego,Ushuaia,,69186,ARG,ARG.23_1,ARG.23.2_1,
Argentina,Tucumán,Burruyacú,,46569,ARG,ARG.24_1,ARG.24.1_1,
Argentina,Tucumán,Capital,,504664,ARG,ARG.24_1,ARG.24.2_1,
Argentina,Tucumán,Chicligasta,,85165,ARG,ARG.24_1,ARG.24.3_1,
Argentina,Tucumán,Cruz Alta,,216580,ARG,ARG.24_1,ARG.24.4_1,
Argentina,Tucumán,Famaillá,,38320,ARG,ARG.24_1,ARG.24.5_1,
Argentina,Tucumán,Graneros,,14288,ARG,ARG.24_1,ARG.24.6_1,
Argentina,Tucumán,Juan B. Alberdi,,31799,ARG,ARG.24_1,ARG.24.7_1,
Argentina,Tucumán,La Cocha,,22119,ARG,ARG.24_1,ARG.24.8_1,
Argentina,Tucumán,Leales,,57953,ARG,ARG.24_1,ARG.24.9_1,
Argentina,Tucumán,Lules,,66761,ARG,ARG.24_1,ARG.24.10_1,
Argentina,Tucumán,Monteros,,68610,ARG,ARG.24_1,ARG.24.11_1,
Argentina,Tucumán,Rió Chico,,63292,ARG,ARG.24_1,ARG.24.12_1,
Argentina,Tucumán,Simoca,,33035,ARG,ARG.24_1,ARG.24.13_1,
Argentina,Tucumán,Tafí Viejo,,212149,ARG,ARG.24_1,ARG.24.15_1,
Argentina,Tucumán,Tafí del Valle,,16492,ARG,ARG.24_1,ARG.24.14_1,
Argentina,Tucumán,Trancas,,19686,ARG,ARG.24_1,ARG.24.16_1,
Argentina,Tucumán,Yerba Buena,,85433,ARG,ARG.24_1,ARG.24.17_1,
Bolivia,Chuquisaca,Belisario Boeto,Villa Serrano,10386,BOL,BOL.1_1,BOL.1.1_1,BOL.1.1.1_1
Bolivia,Chuquisaca,Hernando Siles,Huacareta,7551,BOL,BOL.1_1,BOL.1.2_1,BOL.1.2.1_1
Bolivia,Chuquisaca,Hernando Siles,Monteagudo,22458,BOL,BOL.1_1,BOL.1.2_1,BOL.1.2.2_1
Bolivia,Chuquisaca,Jaime Zudáñez,Icla,7110,BOL,BOL.1_1,BOL.1.3_1,BOL.1.3.1_1
Bolivia,Chuquisaca,Jaime Zudáñez,Mojocoya,8485,BOL,BOL.1_1,BOL.1.3_1,BOL.1.3.2_1
Bolivia,Chuquisaca,Jaime Zudáñez,Presto,15072,BOL,BOL.1_1,BOL.1.3_1,BOL.1.3.3_1
Bolivia,Chuquisaca,Jaime Zudáñez,Villa Zudáñez,14670,BOL,BOL.1_1,BOL.1.3_1,BOL.1.3.4_1
Bolivia,Chuquisaca,Juana Azurduay de Padilla,Tarvita,13194,BOL,BOL.1_1,BOL.1.4_1,BOL.1.4.1_1
Bolivia,Chuquisaca,Juana Azurduay de Padilla,Villa Azurduy,10311,BOL,BOL.1_1,BOL.1.4_1,BOL.1.4.2_1
Bolivia,Chuquisaca,Luis Calvo,Macharetí,7823,BOL,BOL.1_1,BOL.1.5_1,BOL.1.5.1_1
Bolivia,Chuquisaca,Luis Calvo,Villa de Huacaya,2618,BOL,BOL.1_1,BOL.1.5_1,BOL.1.5.2_1
Bolivia,Chuquisaca,Luis Calvo,Villa Vaca Guzmán,9511,BOL,BOL.1_1,BOL.1.5_1,BOL.1.5.3_1
Bolivia,Chuquisaca,Nor Cinti,Camargo,17498,BOL,BOL.1_1,BOL.1.6_1,BOL.1.6.1_1
Bolivia,Chuquisaca,Nor Cinti,Incahuasi,32991,BOL,BOL.1_1,BOL.1.6_1,BOL.1.6.2_1
Bolivia,Chuquisaca,Nor Cinti,San Lucas,32456,BOL,BOL.1_1,BOL.1.6_1,BOL.1.6.3_1
Bolivia,Chuquisaca,Oropeza,Poroma,19002,BOL,BOL.1_1,BOL.1.7_1,BOL.1.7.1_1
Bolivia,Chuquisaca,Oropeza,Sucre,293341,BOL,BOL.1_1,BOL.1.7_1,BOL.1.7.2_1
Bolivia,Chuquisaca,Oropeza,Yotala,13548,BOL,BOL.1_1,BOL.1.7_1,BOL.1.7.3_1
Bolivia,Chuquisaca,Sud Cinti,Camataqui,3663,BOL,BOL.1_1,BOL.1.8_1,BOL.1.8.1_1
Bolivia,Chuquisaca,Sud Cinti,Culpina,18940,BOL,BOL.1_1,BOL.1.8_1,BOL.1.8.2_1
Bolivia,Chuquisaca,Sud Cinti,Las Carreras,4746,BOL,BOL.1_1,BOL.1.8_1,BOL.1.8.3_1
Bolivia,Chuquisaca,Tomina,El Villar,4371,BOL,BOL.1_1,BOL.1.9_1,BOL.1.9.1_1
Bolivia,Chuquisaca,Tomina,Padilla,8969,BOL,BOL.1_1,BOL.1.9_1,BOL.1.9.2_1
Bolivia,Chuquisaca,Tomina,Sopachuy,7521,BOL,BOL.1_1,BOL.1.9_1,BOL.1.9.3_1
Bolivia,Chuquisaca,Tomina,Tomina,7534,BOL,BOL.1_1,BOL.1.9_1,BOL.1.9.4_1
Bolivia,Chuquisaca,Tomina,Villa Alcalá,5607,BOL,BOL.1_1,BOL.1.9_1,BOL.1.9.5_1
Bolivia,Chuquisaca,Yamparáez,Tarabuco,17064,BOL,BOL.1_1,BOL.1.10_1,BOL.1.10.1_1
Bolivia,Chuquisaca,Yamparáez,Yamparáez,10885,BOL,BOL.1_1,BOL.1.10_1,BOL.1.10.2_1
Bolivia,Cochabamba,Arani,Arani,8360,BOL,BOL.2_1,BOL.2.1_1,BOL.2.1.1_1
Bolivia,Cochabamba,Arani,Tiraque,47424,BOL,BOL.2_1,BOL.2.1_1,BOL.2.1.2_1
Bolivia,Cochabamba,Arani,Vacas,6668,BOL,BOL.2_1,BOL.2.1_1,BOL.2.1.3_1
Bolivia,Cochabamba,Arque,Arque,10298,BOL,BOL.2_1,BOL.2.2_1,BOL.2.2.1_1
Bolivia,Cochabamba,Arque,Bolívar,6545,BOL,BOL.2_1,BOL.2.2_1,BOL.2.2.2_1
Bolivia,Cochabamba,Arque,Tacopaya,9540,BOL,BOL.2_1,BOL.2.2_1,BOL.2.2.3_1
Bolivia,Cochabamba,Ayopaya,Ayopaya,21359,BOL,BOL.2_1,BOL.2.3_1,BOL.2.3.1_1
Bolivia,Cochabamba,Ayopaya,Morochata,28415,BOL,BOL.2_1,BOL.2.3_1,BOL.2.3.2_1
Bolivia,Cochabamba,Capinota,Capinota,21584,BOL,BOL.2_1,BOL.2.4_1,BOL.2.4.1_1
Bolivia,Cochabamba,Capinota,Santiváñez,9666,BOL,BOL.2_1,BOL.2.4_1,BOL.2.4.2_1
Bolivia,Cochabamba,Capinota,Sicaya,4986,BOL,BOL.2_1,BOL.2.4_1,BOL.2.4.3_1
Bolivia,Cochabamba,Carrasco,Chimoré,27858,BOL,BOL.2_1,BOL.2.5_1,BOL.2.5.1_1
Bolivia,Cochabamba,Carrasco,Pocona,9823,BOL,BOL.2_1,BOL.2.5_1,BOL.2.5.2_1
Bolivia,Cochabamba,Carrasco,Pojo,53579,BOL,BOL.2_1,BOL.2.5_1,BOL.2.5.3_1
Bolivia,Cochabamba,Carrasco,Puerto Villarroel,49436,BOL,BOL.2_1,BOL.2.5_1,BOL.2.5.4_1
Bolivia,Cochabamba,Carrasco,Totora,14153,BOL,BOL.2_1,BOL.2.5_1,BOL.2.5.5_1
Bolivia,Cochabamba,Cercado,Cochabamba,731761,BOL,BOL.2_1,BOL.2.6_1,BOL.2.6.1_1
Bolivia,Cochabamba,Cercado,Colcapirhua,64790,BOL,BOL.2_1,BOL.2.6_1,BOL.2.6.2_1
Bolivia,Cochabamba,Chapare,Colomi,20918,BOL,BOL.2_1,BOL.2.7_1,BOL.2.7.1_1
Bolivia,Cochabamba,Chapare,Sacaba,216110,BOL,BOL.2_1,BOL.2.7_1,BOL.2.7.2_1
Bolivia,Cochabamba,Chapare,Tiquipaya,62736,BOL,BOL.2_1,BOL.2.7_1,BOL.2.7.3_1
Bolivia,Cochabamba,Chapare,Villa Tunari,85542,BOL,BOL.2_1,BOL.2.7_1,BOL.2.7.4_1
Bolivia,Cochabamba,Esteban Arce,Anzaldo,6147,BOL,BOL.2_1,BOL.2.8_1,BOL.2.8.1_1
Bolivia,Cochabamba,Esteban Arce,Arbieto,24189,BOL,BOL.2_1,BOL.2.8_1,BOL.2.8.2_1
Bolivia,Cochabamba,Esteban Arce,Tacachi,3514,BOL,BOL.2_1,BOL.2.8_1,BOL.2.8.3_1
Bolivia,Cochabamba,Esteban Arce,Tarata,10480,BOL,BOL.2_1,BOL.2.8_1,BOL.2.8.4_1
Bolivia,Cochabamba,Germán Jordán,Cliza,22401,BOL,BOL.2_1,BOL.2.9_1,BOL.2.9.1_1
Bolivia,Cochabamba,Germán Jordán,Toko,9306,BOL,BOL.2_1,BOL.2.9_1,BOL.2.9.2_1
Bolivia,Cochabamba,Germán Jordán,Tolata,5468,BOL,BOL.2_1,BOL.2.9_1,BOL.2.9.3_1
Bolivia,Cochabamba,Mizque,Alalay,2638,BOL,BOL.2_1,BOL.2.10_1,BOL.2.10.1_1
Bolivia,Cochabamba,Mizque,Mizque,26639,BOL,BOL.2_1,BOL.2.10_1,BOL.2.10.2_1
Bolivia,Cochabamba,Mizque,Sacabamba,4176,BOL,BOL.2_1,BOL.2.10_1,BOL.2.10.3_1
Bolivia,Cochabamba,Mizque,Vila Vila,6025,BOL,BOL.2_1,BOL.2.10_1,BOL.2.10.4_1
Bolivia,Cochabamba,Narciso Campero,Aiquile,21489,BOL,BOL.2_1,BOL.2.11_1,BOL.2.11.1_1
Bolivia,Cochabamba,Narciso Campero,Omereque,6222,BOL,BOL.2_1,BOL.2.11_1,BOL.2.11.2_1
Bolivia,Cochabamba,Narciso Campero,Pasorapa,9419,BOL,BOL.2_1,BOL.2.11_1,BOL.2.11.3_1
Bolivia,Cochabamba,Punata,Cuchumuela,1601,BOL,BOL.2_1,BOL.2.12_1,BOL.2.12.1_1
Bolivia,Cochabamba,Punata,Punata,30286,BOL,BOL.2_1,BOL.2.12_1,BOL.2.12.2_1
Bolivia,Cochabamba,Punata,San Benito,13587,BOL,BOL.2_1,BOL.2.12_1,BOL.2.12.3_1
Bolivia,Cochabamba,Punata,Villa Rivero,11241,BOL,BOL.2_1,BOL.2.12_1,BOL.2.12.4_1
Bolivia,Cochabamba,Quillacollo,Quillacollo,173892,BOL,BOL.2_1,BOL.2.13_1,BOL.2.13.1_1
Bolivia,Cochabamba,Quillacollo,Sipe Sipe,63953,BOL,BOL.2_1,BOL.2.13_1,BOL.2.13.2_1
Bolivia,Cochabamba,Quillacollo,Vinto,66092,BOL,BOL.2_1,BOL.2.13_1,BOL.2.13.3_1
Bolivia,Cochabamba,Tapacarí,Tapacarí,23830,BOL,BOL.2_1,BOL.2.14_1,BOL.2.14.1_1
Bolivia,El Beni,Cercado,San Javier,9388,BOL,BOL.3_1,BOL.3.1_1,BOL.3.1.1_1
Bolivia,El Beni,Cercado,Trinidad,123808,BOL,BOL.3_1,BOL.3.1_1,BOL.3.1.2_1
Bolivia,El Beni,José Ballivián,Puerto Rurrenabaque,23294,BOL,BOL.3_1,BOL.3.2_1,BOL.3.2.1_1
Bolivia,El Beni,José Ballivián,Reyes,15566,BOL,BOL.3_1,BOL.3.2_1,BOL.3.2.2_1
Bolivia,El Beni,José Ballivián,San Borja,40511,BOL,BOL.3_1,BOL.3.2_1,BOL.3.2.3_1
Bolivia,El Beni,José Ballivián,Santa Rosa,7820,BOL,BOL.3_1,BOL.3.2_1,BOL.3.2.4_1
Bolivia,El Beni,Mamoré,Puerto Siles,1022,BOL,BOL.3_1,BOL.3.3_1,BOL.3.3.1_1
