,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02,2021-05-09,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-04,2021-07-11,2021-07-18,2021-07-25,2021-08-01,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-12,2021-09-19,2021-09-26,2021-10-03,2021-10-10,2021-10-17,2021-10-24,2021-10-31,2021-11-07,2021-11-14,2021-11-21,2021-11-28,2021-12-05,2021-12-12,2021-12-19,2021-12-26,2022-01-02,2022-01-09,2022-01-16,2022-01-23,2022-01-30,2022-02-06,2022-02-13,2022-02-20,2022-02-27,2022-03-06,2022-03-13,2022-03-20,2022-03-27,2022-04-03,2022-04-10,2022-04-17,2022-04-24,2022-05-01,2022-05-08,2022-05-15,2022-05-22,2022-05-29,2022-06-05,2022-06-12,2022-06-19,2022-06-26,2022-07-03,2022-07-10,2022-07-17
184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.75,97.0,0.0,12.5,11.0,22.5,0.0,20.75,0.0,0.0,0.0,0.0,45.5,0.0,0.0,11.0,0.0,20.0,19.75,0.0,0.0,42.5,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.25,0.0,58.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,61.25,0.0,23.25,0.0,0.0,0.0,11.75,0.0,0.0,0.0,0.0,72.25,0.0,0.0,18.25,0.0,31.75,19.5,0.0,0.0,20.5,20.25,0.0,0.0,34.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,0.0,33.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.75,63.75,0.0,68.75,9.5,10.0,0.0,28.5,0.0,0.0,0.0,0.0,11.0,0.0,0.0,10.75,0.0,11.25,21.75,0.0,0.0,11.5,11.25,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.75,52.25,0.0,24.75,33.75,23.0,0.0,40.25,0.0,0.0,0.0,0.0,82.25,0.0,0.0,31.75,0.0,34.5,34.5,0.0,0.0,13.0,34.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,21.75,0.0,88.0,44.0,82.0,23.75,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,18.0,0.0,0.0,36.5,42.0,18.0,0.0,0.0,0.0,56.5,32.5,20.0,0.0,32.25,18.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.25,25.0,0.0,62.0,0.0,37.75,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,19.5,0.0,19.25,0.0,0.0,0.0,0.0,41.25,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,40.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.75,54.75,0.0,30.25,8.75,38.25,0.0,18.5,0.0,0.0,0.0,0.0,43.25,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,32.25,32.75,0.0,0.0,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,70.0,0.0,34.75,17.5,30.75,0.0,37.75,0.0,0.0,0.0,0.0,45.25,0.0,0.0,62.5,0.0,20.75,0.0,0.0,0.0,20.25,57.0,0.0,0.0,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,0.0,38.0,7.25,0.0,0.0,45.25,0.0,0.0,0.0,0.0,68.0,0.0,0.0,17.0,0.0,20.25,0.0,0.0,0.0,20.75,40.5,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,0.0,24.0,24.25,48.75,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.25,20.75,19.0,0.0,40.5,0.0,20.0,38.25,63.75,0.0,44.5,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.25,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.25,71.25,0.0,45.5,20.75,21.0,0.0,26.5,0.0,0.0,0.0,0.0,67.25,0.0,0.0,21.25,0.0,0.0,0.0,0.0,0.0,12.5,30.75,0.0,0.0,73.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.25,23.25,0.0,44.75,9.5,20.75,0.0,30.75,0.0,0.0,0.0,0.0,46.25,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,57.75,0.0,69.75,0.0,17.0,0.0,38.5,0.0,0.0,0.0,0.0,32.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,83.25,0.0,44.5,19.75,18.75,0.0,39.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.25,0.0,36.25,0.0,0.0,0.0,22.5,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,20.75,0.0,10.75,9.25,0.0,0.0,9.75,0.0,0.0,0.0,0.0,35.5,0.0,0.0,0.0,0.0,20.25,0.0,0.0,0.0,11.0,10.5,0.0,0.0,46.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,23.75,0.0,70.75,0.0,24.5,0.0,38.5,0.0,0.0,0.0,0.0,20.25,0.0,0.0,8.75,0.0,20.75,0.0,0.0,0.0,18.75,40.5,0.0,0.0,86.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.75,41.25,53.0,18.5,0.0,24.25,0.0,25.0,0.0,0.0,0.0,0.0,61.25,0.0,0.0,0.0,32.75,14.0,0.0,9.25,0.0,21.0,32.25,24.25,0.0,32.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.25,45.75,0.0,62.25,17.0,0.0,0.0,21.5,0.0,0.0,0.0,0.0,55.5,0.0,0.0,19.5,0.0,11.5,0.0,0.0,0.0,39.75,13.5,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.5,11.75,82.75,41.25,0.0,24.75,0.0,22.75,0.0,0.0,0.0,0.0,35.25,0.0,0.0,9.0,28.75,29.25,0.0,0.0,0.0,11.25,19.5,23.0,0.0,41.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,60.75,0.0,0.0,0.0,0.0,0.0,22.75,61.5,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.75,27.25,0.0,74.25,22.5,32.25,0.0,11.25,0.0,0.0,0.0,0.0,71.75,0.0,0.0,0.0,0.0,36.75,0.0,0.0,0.0,46.0,49.5,0.0,0.0,38.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,25.0,86.0,0.0,46.0,19.0,10.25,0.0,29.0,0.0,0.0,0.0,0.0,55.5,0.0,0.0,0.0,0.0,45.25,0.0,0.0,0.0,11.5,12.5,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,40.0,46.5,0.0,54.75,18.75,29.75,0.0,19.5,0.0,0.0,0.0,0.0,11.75,0.0,0.0,33.25,0.0,23.5,0.0,0.0,0.0,22.25,12.75,0.0,0.0,38.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,49.5,45.5,0.0,20.75,0.0,40.0,0.0,18.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.75,0.0,0.0,0.0,60.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,25.0,23.5,0.0,20.75,0.0,40.0,0.0,22.75,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,31.25,24.0,0.0,0.0,35.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.25,25.0,0.0,20.25,0.0,10.5,0.0,0.0,0.0,0.0,26.5,0.0,0.0,26.0,16.5,19.75,0.0,18.25,0.0,9.75,9.5,38.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,40.75,0.0,33.25,0.0,0.0,0.0,0.0,52.0,0.0,0.0,19.0,50.25,48.5,0.0,0.0,0.0,21.75,17.5,21.5,0.0,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,50.0,71.0,0.0,24.5,27.5,38.5,0.0,31.0,0.0,0.0,0.0,0.0,65.75,0.0,0.0,9.75,0.0,10.5,0.0,0.0,0.0,0.0,31.75,0.0,0.0,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,35.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,50.0,58.75,0.0,12.5,38.0,18.75,0.0,21.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,9.75,0.0,10.5,0.0,0.0,0.0,11.25,21.5,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,24.5,0.0,0.0,10.75,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.25,61.75,46.0,22.25,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,30.0,49.0,0.0,54.0,28.0,15.5,0.0,15.5,0.0,0.0,0.0,0.0,47.5,0.0,0.0,8.5,0.0,20.0,0.0,0.0,0.0,15.75,20.25,0.0,0.0,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,0.0,0.0,96.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.0,0.0,21.75,0.0,0.0,0.0,0.0,22.0,0.0,0.0,35.0,28.5,30.5,0.0,24.0,0.0,7.0,18.25,5.25,0.0,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,0.0,23.25,0.0,0.0,32.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25,88.5,41.75,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.25,0.0,27.5,0.0,0.0,45.25,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.25,99.0,63.5,0.0,0.0,0.0,0.0,0.0,0.0,49.5,0.0,0.0,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.75,27.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,25.0,0.0,0.0,37.0,0.0,57.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.75,38.0,45.25,71.75,0.0,0.0,0.0,0.0,0.0,64.5,0.0,0.0,39.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,25.0,0.0,16.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,45.25,31.0,0.0,33.0,0.0,20.75,34.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,28.25,0.0,0.0,10.0,0.0,0.0,0.0,0.0,19.25,0.0,13.75,61.75,50.0,0.0,29.25,20.5,0.0,0.0,0.0,0.0,11.5,0.0,13.75,0.0,12.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.25,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,63.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,12.5,12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.75,11.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,13.75,51.0,0.0,62.0,10.0,0.0,0.0,12.75,0.0,0.0,0.0,0.0,49.25,0.0,0.0,23.75,0.0,37.75,0.0,0.0,0.0,22.75,12.5,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.75,0.0,0.0,11.25,48.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5,0.0,0.0,0.0,0.0,13.75,12.0,37.0,0.0,0.0,11.75,23.25,12.5,0.0,13.25,0.0,22.5,8.25,14.75,13.5,25.75,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5,58.75,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,
224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,22.5,0.0,35.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,13.5,24.0,0.0,0.0,14.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,96.5,18.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,17.5,0.0,0.0,0.0,0.0,32.25,0.0,0.0,12.75,42.5,14.0,0.0,35.75,0.0,14.0,13.5,19.75,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25,81.25,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,65.25,13.0,0.0,52.25,44.0,0.0,0.0,44.25,0.0,0.0,0.0,0.0,41.0,0.0,0.0,17.25,0.0,33.5,0.0,0.0,0.0,33.5,0.0,0.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.25,0.0,0.0,23.0,26.5,0.0,43.25,,,,,,,,,,,,,,,,,,,,,,,,,
227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,44.5,22.25,0.0,32.25,22.25,11.0,0.0,10.5,0.0,0.0,0.0,0.0,34.5,0.0,0.0,28.25,0.0,0.0,0.0,0.0,0.0,10.5,24.75,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.75,0.0,0.0,95.75,38.25,0.0,49.5,,,,,,,,,,,,,,,,,,,,,,,,,
228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,0.0,0.0,0.0,74.5,0.0,0.0,28.0,35.25,0.0,0.0,0.0,0.0,0.0,35.0,9.5,0.0,19.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.75,64.75,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,11.75,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,32.25,22.75,19.75,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5,16.75,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
