,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02,2021-05-09,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-04,2021-07-11,2021-07-18,2021-07-25,2021-08-01,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-12,2021-09-19,2021-09-26,2021-10-03,2021-10-10,2021-10-17,2021-10-24,2021-10-31,2021-11-07,2021-11-14,2021-11-21,2021-11-28
159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.75,0.0,10.75,0.0,0.0,0.0,12.75,69.5,26.0,10.5,0.0,23.75,16.25,9.75,11.25,23.75,10.0,0.0,0.0,25.0,45.75,16.75,13.0,22.0,28.25,31.0,12.25,7.5,0.0,20.25,28.25,8.0,29.5,9.25,20.75,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,10.75,8.75,0.0,0.0,21.0,60.75,9.75,25.0,0.0,33.0,25.5,24.25,10.5,32.75,9.5,0.0,11.0,27.5,34.5,36.25,44.5,27.75,29.25,28.0,20.0,18.25,0.0,11.0,55.75,18.75,17.75,18.25,29.75,0.0,0.0,0.0,0.0,0.0,0.0,20.25,0.0,0.0,9.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.25,0.0,22.5,37.5,0.0,0.0,0.0,44.75,41.75,15.75,0.0,29.0,0.0,25.25,0.0,24.25,0.0,0.0,0.0,38.0,19.5,50.25,52.75,40.5,23.5,10.5,35.25,11.25,0.0,11.5,46.0,49.0,41.25,10.0,12.25,0.0,0.0,0.0,0.0,0.0,0.0,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,21.25,34.25,0.0,0.0,14.0,54.25,22.25,37.0,0.0,13.75,25.75,0.0,0.0,0.0,14.0,0.0,0.0,24.0,0.0,57.25,69.5,10.0,11.0,0.0,13.75,0.0,0.0,8.0,60.25,58.0,7.5,12.75,46.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,27.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,31.0,9.5,0.0,0.0,25.0,31.75,22.25,34.0,0.0,0.0,11.25,0.0,12.75,0.0,10.25,0.0,14.0,8.75,21.0,22.0,44.5,7.5,31.5,23.0,36.5,0.0,0.0,8.0,56.25,49.5,7.5,10.75,20.75,0.0,0.0,0.0,0.0,0.0,0.0,17.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,25.75,0.0,0.0,0.0,25.5,14.0,55.0,0.0,40.5,15.5,14.5,0.0,39.5,25.0,0.0,0.0,60.75,0.0,47.25,61.5,10.5,44.75,0.0,21.25,23.75,0.0,12.0,53.25,54.75,20.25,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,24.25,0.0,0.0,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,0.0,0.0,35.75,36.75,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,13.75,0.0,30.25,9.75,50.0,21.75,34.25,32.5,47.25,0.0,0.0,22.5,33.0,0.0,0.0,42.25,22.5,0.0,0.0,0.0,0.0,0.0,0.0,12.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,13.75,0.0,0.0,0.0,50.75,28.25,47.0,0.0,13.5,0.0,14.0,0.0,14.0,13.75,0.0,0.0,97.75,0.0,37.0,38.75,31.0,58.5,0.0,11.25,22.0,0.0,25.25,72.25,45.0,32.0,0.0,12.75,0.0,0.0,0.0,0.0,0.0,0.0,12.75,0.0,0.0,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,35.75,44.25,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,23.5,0.0,41.5,25.75,47.25,18.0,17.0,23.0,83.5,0.0,0.0,23.75,45.75,0.0,0.0,17.5,42.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.25,0.0,0.0,0.0,58.25,55.25,26.75,0.0,11.75,27.75,24.75,0.0,51.75,0.0,0.0,0.0,28.75,0.0,57.0,33.75,24.5,22.5,0.0,0.0,28.75,0.0,9.75,69.5,50.5,11.75,0.0,10.25,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,10.25,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,58.5,28.5,0.0,0.0,0.0,0.0,0.0,0.0,55.25,0.0,0.0,0.0,15.0,0.0,54.25,23.25,47.75,29.5,13.0,11.75,38.75,0.0,0.0,19.75,35.0,0.0,0.0,34.75,11.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,33.75,68.75,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0,0.0,0.0,14.0,0.0,84.75,18.75,47.75,20.0,55.75,24.25,73.25,0.0,0.0,33.0,11.25,0.0,0.0,19.25,11.75,0.0,0.0,0.0,0.0,0.0,0.0,13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,0.0,0.0,11.5,49.5,0.0,25.5,0.0,13.75,0.0,0.0,8.75,0.0,10.75,0.0,8.5,50.0,31.0,40.0,34.0,31.0,44.75,51.5,18.25,8.0,0.0,19.5,11.25,7.75,0.0,11.0,31.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,12.0,67.75,0.0,0.0,0.0,0.0,0.0,0.0,13.25,0.0,0.0,0.0,13.5,0.0,48.5,15.5,25.0,27.5,22.5,26.5,49.5,0.0,0.0,11.75,7.25,0.0,0.0,22.5,22.5,0.0,0.0,0.0,0.0,0.0,0.0,13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.25,,,
173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,20.5,44.25,0.0,0.0,0.0,0.0,0.0,0.0,26.25,0.0,0.0,0.0,13.25,0.0,53.5,18.25,64.0,17.0,10.75,26.5,68.25,0.0,0.0,19.5,18.5,0.0,0.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.75,,,
174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.25,0.0,27.75,0.0,0.0,15.25,0.0,0.0,0.0,7.5,22.25,0.0,7.5,0.0,0.0,63.0,53.25,22.75,31.0,22.5,12.75,68.25,0.0,0.0,18.5,29.5,0.0,35.75,0.0,12.5,0.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,41.5,57.5,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,23.5,0.0,62.75,0.0,34.5,29.0,38.75,21.5,41.5,0.0,0.0,9.5,38.75,0.0,0.0,45.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.25,,,
176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0.0,0.0,36.5,0.0,15.25,0.0,33.5,55.25,15.5,31.0,13.0,0.0,71.0,25.0,37.75,32.5,23.0,8.0,28.75,0.0,25.75,4.75,12.75,12.75,41.0,0.0,0.0,25.0,8.75,0.0,0.0,0.0,0.0,0.0,0.0,9.25,0.0,14.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.0,0.0,0.0,27.5,0.0,0.0,0.0,24.5,46.75,0.0,0.0,14.0,0.0,88.0,30.75,76.25,0.0,10.75,5.75,67.75,0.0,8.5,8.0,33.0,0.0,13.25,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.25,38.75,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,30.75,0.0,73.0,50.25,32.0,7.75,26.5,18.0,35.0,0.0,0.0,17.75,45.75,0.0,0.0,33.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,,
179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.5,38.25,0.0,0.0,0.0,0.0,0.0,0.0,43.5,0.0,0.0,0.0,0.0,0.0,54.25,51.5,53.0,0.0,11.5,42.25,62.0,0.0,0.0,11.75,29.75,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.75,0.0,,
180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,23.75,89.75,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,12.0,0.0,52.0,22.5,40.75,23.5,36.0,10.75,58.5,0.0,0.0,34.25,21.75,0.0,0.0,10.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.75,0.0,,
181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.75,27.25,0.0,0.0,0.0,0.0,0.0,0.0,13.75,0.0,0.0,0.0,13.5,0.0,54.0,11.25,41.75,11.25,60.5,35.5,75.5,0.0,0.0,12.25,37.5,0.0,0.0,23.0,12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,0.0,0.0,
182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.75,27.25,0.0,0.0,0.0,0.0,0.0,0.0,13.75,0.0,0.0,0.0,22.0,0.0,58.25,11.25,36.5,6.75,48.5,31.0,65.75,0.0,0.0,12.25,12.5,0.0,0.0,18.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,
183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.25,0.0,0.0,0.0,0.0,0.0,0.0,58.25,57.0,0.0,0.0,0.0,0.0,96.0,44.5,81.75,23.5,7.5,0.0,80.75,0.0,40.75,21.25,16.0,0.0,18.75,0.0,7.5,0.0,13.25,0.0,0.0,0.0,0.0,0.0,0.0,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75,0.0,
184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.75,58.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.75,0.0,50.0,53.5,10.5,24.75,41.75,56.25,24.25,0.0,0.0,0.0,23.0,0.0,0.0,37.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,26.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.25,0.0,0.0,
185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.5,41.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,77.5,30.0,25.0,13.0,11.0,19.75,47.5,0.0,0.0,0.0,7.75,0.0,0.0,31.25,22.25,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.25,0.0,0.0,0.0
186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,55.75,29.25,25.0,18.5,11.25,30.5,55.25,0.0,0.0,0.0,39.75,0.0,0.0,17.0,33.5,0.0,0.0,0.0,0.0,0.0,0.0,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,0.0,0.0,0.0
187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.25,51.5,19.0,0.0,45.75,24.5,31.75,0.0,0.0,0.0,35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5,0.0,0.0,0.0
188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,22.25,0.0,0.0,0.0,47.75,60.0,0.0,10.75,24.75,0.0,79.25,34.25,64.5,24.5,19.5,15.5,67.0,0.0,8.25,8.25,21.0,0.0,8.25,0.0,13.75,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.25,0.0,0.0
189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.25,0.0,32.25,6.75,24.75,0.0,27.25,0.0,40.0,0.0,0.0,0.0,11.25,0.0,0.0,32.0,15.75,0.0,0.0,0.0,0.0,0.0,0.0,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0
