,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02,2021-05-09,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-04,2021-07-11,2021-07-18,2021-07-25,2021-08-01,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-12,2021-09-19,2021-09-26,2021-10-03
126,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,8.25,10.75,0.0,0.0,0.0,0.0,0.0,25.0,0.0,20.0,0.0,10.25,0.0,0.0,0.0,0.0,32.25,0.0,19.5,53.75,0.0,57.0,60.0,74.25,0.0,0.0,12.25,11.25,0.0,13.75,41.25,7.75,44.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
127,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.75,0.0,0.0,10.0,31.25,0.0,31.75,48.75,52.75,23.0,11.25,50.0,11.75,0.0,0.0,0.0,60.0,0.0,45.0,18.0,10.0,36.5,44.25,0.0,0.0,10.25,0.0,11.0,0.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,,,,,,,,
128,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,44.0,24.25,0.0,10.0,43.25,37.25,25.5,31.75,44.5,30.75,37.0,0.0,0.0,24.0,0.0,22.75,8.5,35.0,25.0,86.5,30.75,0.0,21.0,0.0,10.5,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,
129,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,36.0,18.25,0.0,0.0,0.0,0.0,0.0,26.75,0.0,31.75,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,41.5,58.0,0.0,50.0,7.75,40.25,0.0,0.0,33.75,9.0,0.0,23.75,9.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
130,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,31.25,18.25,0.0,9.5,62.75,11.5,30.75,0.0,10.0,0.0,30.5,0.0,0.0,10.5,0.0,12.25,17.25,8.0,46.5,62.75,70.25,0.0,0.0,0.0,10.25,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
131,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,13.75,0.0,11.25,0.0,26.5,0.0,0.0,0.0,0.0,0.0,0.0,14.75,55.0,0.0,91.25,34.5,22.25,0.0,0.0,23.25,11.75,0.0,32.0,10.75,11.25,55.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
132,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.75,0.0,0.0,9.25,22.75,0.0,0.0,16.5,12.0,21.5,0.0,25.25,14.0,32.25,0.0,0.0,25.25,0.0,28.75,20.75,0.0,52.0,80.0,65.5,0.0,12.75,0.0,0.0,0.0,0.0,11.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
133,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5,13.25,0.0,58.0,67.0,0.0,14.75,23.0,15.25,21.5,39.75,0.0,0.0,63.75,0.0,25.0,19.0,17.75,23.5,53.5,14.0,0.0,24.5,0.0,23.5,0.0,0.0,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,,,,,,
134,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,17.75,0.0,0.0,0.0,0.0,0.0,22.5,9.25,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,48.5,0.0,0.0,0.0,0.0,13.0,0.0,43.75,42.25,0.0,35.5,45.0,52.0,0.0,0.0,9.5,0.0,0.0,31.5,30.0,28.75,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
135,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,21.75,0.0,0.0,0.0,0.0,0.0,22.5,11.75,0.0,0.0,0.0,0.0,0.0,27.25,0.0,23.25,0.0,15.25,0.0,0.0,0.0,0.0,25.75,0.0,46.5,67.75,0.0,45.75,36.0,8.5,0.0,0.0,29.0,12.75,0.0,21.5,24.25,8.75,70.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
136,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,21.25,19.5,0.0,0.0,0.0,0.0,0.0,25.0,0.0,23.5,0.0,62.0,0.0,0.0,0.0,0.0,60.75,0.0,57.75,34.25,0.0,87.0,32.5,28.75,0.0,0.0,19.25,0.0,0.0,14.25,23.5,54.25,71.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
137,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,0.0,0.0,9.75,23.25,0.0,22.0,38.25,0.0,22.5,23.5,50.0,22.5,23.75,0.0,0.0,23.75,0.0,24.25,19.25,30.75,37.25,59.75,57.0,0.0,10.5,0.0,22.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
138,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75,0.0,0.0,0.0,24.0,49.75,15.25,12.75,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,78.75,46.75,24.5,0.0,33.5,23.5,50.75,0.0,0.0,12.75,26.75,0.0,14.0,0.0,28.0,0.0,0.0,0.0,11.25,13.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
139,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,19.5,31.5,0.0,41.25,36.75,61.25,0.0,21.5,61.25,11.0,0.0,0.0,0.0,68.0,0.0,22.25,17.5,9.25,22.75,34.25,49.5,0.0,30.75,0.0,0.0,0.0,0.0,37.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.25,0.0,0.0,0.0,,,,,
140,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.75,0.0,35.25,0.0,23.0,0.0,0.0,0.0,0.0,21.0,0.0,39.75,7.5,0.0,61.25,57.75,22.5,0.0,0.0,18.25,25.0,0.0,25.25,0.0,11.5,49.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,41.75,0.0,0.0,11.25,24.25,21.75,21.0,48.25,43.25,23.0,0.0,0.0,82.0,0.0,55.25,18.25,8.75,0.0,52.25,59.25,0.0,11.25,0.0,21.75,0.0,0.0,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.25,0.0,0.0,0.0,0.0,,,,
142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,0.0,0.0,0.0,0.0,20.25,20.5,0.0,0.0,0.0,0.0,0.0,74.75,0.0,0.0,0.0,49.25,0.0,0.0,0.0,0.0,38.25,0.0,42.75,18.5,0.0,72.5,47.5,30.75,0.0,0.0,0.0,53.5,0.0,11.0,10.75,11.5,78.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,9.75,0.0,0.0,8.75,14.0,0.0,0.0,39.25,17.5,19.25,0.0,50.5,0.0,23.5,0.0,0.0,36.0,0.0,39.75,50.5,12.75,35.25,66.75,55.0,0.0,8.5,0.0,36.25,0.0,0.0,21.25,0.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,,,,
144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,26.75,0.0,0.0,24.0,0.0,0.0,0.0,65.25,40.5,48.5,14.5,0.0,31.0,13.5,0.0,0.0,15.75,0.0,48.5,20.5,0.0,16.25,63.5,54.0,0.0,27.0,0.0,46.0,0.0,0.0,12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.5,0.0,0.0,0.0,0.0,,,,
145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,47.25,0.0,0.0,42.0,8.75,0.0,0.0,40.25,14.5,23.75,23.25,75.5,0.0,23.0,0.0,0.0,0.0,0.0,23.0,0.0,30.0,9.25,79.75,49.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.75,0.0,0.0,0.0,0.0,0.0,,,
146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,27.25,12.25,0.0,0.0,0.0,0.0,0.0,27.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,10.25,0.0,35.25,64.75,0.0,66.25,11.0,43.25,0.0,0.0,25.75,36.0,0.0,12.25,26.75,36.5,83.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,27.0,23.25,0.0,0.0,0.0,0.0,0.0,15.25,0.0,34.0,0.0,31.0,0.0,0.0,0.0,0.0,53.25,0.0,75.5,66.5,0.0,68.75,32.75,34.5,0.0,0.0,12.75,25.75,0.0,22.5,26.25,35.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,41.5,0.0,0.0,0.0,12.75,0.0,0.0,0.0,0.0,21.25,0.0,43.5,46.5,0.0,65.75,43.0,59.75,0.0,0.0,0.0,18.75,0.0,23.5,7.25,0.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,50.75,0.0,0.0,50.0,27.5,0.0,53.5,34.75,15.5,15.5,0.0,39.75,36.5,15.75,0.0,0.0,16.5,0.0,0.0,69.5,24.75,15.0,50.0,38.75,0.0,14.5,0.0,14.75,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,20.0,0.0,50.0,0.0,0.0,0.0,0.0,24.5,0.0,44.0,46.5,0.0,61.5,0.0,33.75,0.0,0.0,12.5,34.75,0.0,33.0,43.0,32.75,66.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,70.75,36.25,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,60.25,47.75,16.25,46.0,21.5,21.75,0.0,12.5,52.75,0.0,13.25,8.75,22.5,25.0,0.0,0.0,0.0,22.5,46.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20.0,36.5,0.0,0.0,0.0,0.0,0.0,40.5,0.0,14.0,0.0,50.0,0.0,0.0,0.0,0.0,23.75,0.0,33.5,27.25,0.0,83.5,9.75,18.25,0.0,0.0,10.25,24.75,0.0,42.75,10.5,11.0,42.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.25,0.0,0.0,0.0,0.0,12.5,0.0,20.0,56.75,0.0,54.25,51.0,46.5,0.0,0.0,22.75,32.5,0.0,0.0,0.0,13.75,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,39.0,0.0,0.0,0.0,22.5,0.0,0.0,13.25,0.0,40.25,53.0,66.25,24.0,75.5,0.0,0.0,29.0,0.0,64.25,40.0,30.0,0.0,64.0,43.75,0.0,14.0,0.0,25.0,0.0,0.0,46.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
