,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02,2021-05-09,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-04,2021-07-11,2021-07-18,2021-07-25,2021-08-01,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-12,2021-09-19,2021-09-26,2021-10-03,2021-10-10,2021-10-17,2021-10-24,2021-10-31,2021-11-07,2021-11-14,2021-11-21,2021-11-28,2021-12-05,2021-12-12,2021-12-19,2021-12-26,2022-01-02,2022-01-09,2022-01-16,2022-01-23,2022-01-30,2022-02-06,2022-02-13,2022-02-20,2022-02-27,2022-03-06,2022-03-13,2022-03-20,2022-03-27,2022-04-03,2022-04-10,2022-04-17,2022-04-24,2022-05-01,2022-05-08,2022-05-15,2022-05-22,2022-05-29,2022-06-05,2022-06-12,2022-06-19,2022-06-26,2022-07-03,2022-07-10,2022-07-17,2022-07-24,2022-07-31,2022-08-07,2022-08-14,2022-08-21,2022-08-28,2022-09-04,2022-09-11,2022-09-18,2022-09-25,2022-10-02,2022-10-09,2022-10-16,2022-10-23,2022-10-30,2022-11-06,2022-11-13,2022-11-20,2022-11-27,2022-12-04
122,,,,,,,,,,,,,,,,,,60.75,0.0,0.0,39.75,0.0,22.0,29.25,0.0,21.25,0.0,0.0,21.5,19.25,9.0,45.25,0.0,0.0,0.0,10.25,7.5,0.0,6.75,0.0,0.0,18.0,0.0,0.0,54.75,0.0,44.0,54.75,34.5,0.0,11.75,0.0,31.0,0.0,42.5,26.0,20.25,53.5,0.0,8.5,0.0,7.25,15.5,8.5,0.0,0.0,19.75,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,,,,,,,,,,,,,,,,,,0.0,0.0,9.5,23.25,9.5,27.5,0.0,0.0,0.0,0.0,9.0,8.75,24.0,15.25,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,26.75,18.75,0.0,0.0,68.75,11.5,11.75,45.0,73.25,0.0,22.25,0.0,12.0,0.0,26.75,27.75,18.75,38.75,0.0,21.5,0.0,13.25,38.75,24.5,0.0,0.0,11.75,0.0,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,,,,,,,,,,,,,,,,,,31.5,13.5,56.0,26.75,0.0,0.0,13.5,7.25,0.0,9.25,0.0,15.25,19.0,0.0,7.5,32.75,0.0,20.75,0.0,7.0,12.5,0.0,0.0,0.0,0.0,0.0,8.0,17.5,25.0,0.0,9.25,19.25,19.25,25.25,49.5,0.0,7.5,39.75,22.5,14.5,27.75,17.75,22.5,0.0,7.25,0.0,28.75,11.25,6.25,4.75,14.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,,,,,,,,,,,,,,,,,,,22.5,30.0,78.25,21.25,8.5,0.0,16.75,16.5,0.0,0.0,0.0,14.5,22.75,0.0,14.5,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,9.5,8.0,26.25,34.0,0.0,9.25,20.25,18.0,17.75,53.0,8.75,29.75,14.5,32.25,20.25,24.0,0.0,18.25,0.0,0.0,7.25,24.75,18.0,0.0,4.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,,,,,,,,,,,,,,,,,,,61.25,29.0,33.75,13.75,0.0,0.0,15.25,0.0,0.0,6.5,0.0,26.75,14.0,21.0,0.0,30.75,8.5,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,25.25,21.5,13.0,9.5,41.0,8.25,21.75,24.0,37.5,13.75,34.25,20.75,9.0,19.75,0.0,20.25,0.0,12.0,7.75,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,,,,,,,,,,,,,,,,,,,50.5,38.0,47.25,22.75,0.0,0.0,26.5,0.0,0.0,0.0,0.0,28.75,7.0,7.75,10.25,25.0,8.5,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,21.25,0.0,29.25,10.25,33.75,0.0,13.75,34.75,37.25,55.25,17.75,33.5,17.25,61.5,21.5,22.25,33.5,9.0,7.25,11.0,15.25,14.0,6.0,15.0,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,,,,,,,,,,,,,,,,,,,34.75,23.5,28.75,37.75,6.75,0.0,35.75,6.75,0.0,0.0,0.0,11.75,6.0,11.75,0.0,25.0,0.0,11.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75,7.25,16.75,46.5,17.75,11.25,24.5,0.0,38.0,44.25,26.5,21.25,8.75,15.5,43.5,30.25,10.0,53.5,0.0,0.0,9.0,21.75,0.0,0.0,0.0,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,,,,,,,,,,,,,,,,,,19.0,0.0,9.25,0.0,0.0,0.0,10.75,0.0,0.0,9.0,0.0,22.25,0.0,8.0,0.0,40.5,0.0,22.75,0.0,0.0,30.75,0.0,0.0,0.0,0.0,16.5,0.0,0.0,0.0,0.0,0.0,33.0,16.75,61.25,35.25,10.0,26.5,33.75,27.0,55.25,18.75,28.25,15.75,17.5,27.25,0.0,0.0,0.0,23.0,6.0,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,,,,,,,,,,,,,,,,,,0.0,24.75,14.5,33.0,0.0,0.0,24.5,0.0,0.0,11.0,0.0,12.5,23.5,19.75,0.0,23.25,36.75,56.25,0.0,0.0,36.75,0.0,0.0,0.0,0.0,28.25,0.0,0.0,0.0,0.0,0.0,28.25,28.5,81.75,67.0,41.75,22.5,54.5,56.5,64.75,10.75,38.75,38.5,11.0,34.0,0.0,10.25,0.0,34.25,8.5,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,,,,,,,,,,,,,,,,,,0.0,0.0,18.0,26.5,32.25,26.5,0.0,0.0,10.25,0.0,23.0,21.25,9.0,32.75,0.0,0.0,0.0,20.25,9.25,0.0,9.25,0.0,9.25,12.75,0.0,0.0,18.75,14.25,70.75,37.25,42.75,0.0,52.5,0.0,0.0,0.0,16.0,51.25,36.75,94.75,0.0,7.75,0.0,17.5,19.0,8.5,0.0,0.0,6.5,0.0,8.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,,,,,,,,,,,,,,,,,,,0.0,18.0,8.75,18.0,32.25,0.0,0.0,10.25,0.0,0.0,8.75,9.0,13.75,0.0,0.0,0.0,7.5,0.0,0.0,16.75,0.0,15.0,12.5,0.0,0.0,23.0,8.5,59.25,48.0,51.5,0.0,50.25,0.0,0.0,0.0,27.75,20.5,24.75,98.75,0.0,12.5,0.0,4.5,14.25,21.0,0.0,0.0,5.25,0.0,8.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,,,,,,,,,,,,,,,,,,,,0.0,22.75,26.0,0.0,0.0,9.0,0.0,0.0,28.5,0.0,10.75,22.5,18.75,0.0,51.75,12.5,39.5,0.0,0.0,14.25,0.0,0.0,0.0,0.0,14.25,0.0,0.0,0.0,0.0,0.0,22.0,28.5,14.75,12.75,25.0,8.25,57.5,10.25,60.75,21.75,63.0,59.0,11.75,22.75,0.0,22.75,0.0,18.5,11.5,8.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,,,,,,,,,,,,,,,,,,,,0.0,18.75,24.0,9.5,37.25,0.0,21.75,11.0,0.0,0.0,18.0,9.75,18.0,0.0,0.0,0.0,19.0,0.0,0.0,17.25,0.0,9.5,17.75,0.0,0.0,32.0,33.5,70.5,46.0,13.5,0.0,47.0,0.0,10.25,0.0,26.75,18.25,17.75,32.0,0.0,7.25,0.0,23.5,33.0,27.0,0.0,0.0,13.5,0.0,19.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,,,,,,,,,,,,,,,,,,,,0.0,0.0,19.75,0.0,6.0,0.0,6.25,0.0,0.0,6.25,14.75,28.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,24.75,0.0,21.0,15.75,0.0,0.0,34.75,17.75,57.25,36.5,52.0,0.0,53.5,0.0,6.75,0.0,34.25,20.0,8.75,83.75,0.0,0.0,0.0,15.75,8.75,19.25,0.0,0.0,18.75,0.0,13.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,,,,,,,,,,,,,,,,,,,20.75,59.75,28.75,0.0,0.0,11.25,0.0,0.0,11.25,0.0,11.25,21.75,21.0,0.0,32.5,13.0,23.0,0.0,0.0,10.75,0.0,0.0,0.0,0.0,16.25,0.0,0.0,0.0,0.0,0.0,39.5,12.0,65.0,25.0,25.5,9.5,29.75,28.5,48.0,34.25,27.0,8.5,26.25,11.0,0.0,16.75,0.0,15.75,7.0,0.0,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,,,,,,,,,,,,,,,,,,,,44.25,24.25,0.0,0.0,31.5,0.0,0.0,11.0,0.0,8.5,9.0,8.5,0.0,63.0,9.5,27.75,0.0,0.0,9.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,34.25,37.75,35.75,31.5,35.0,8.75,39.5,35.25,41.75,22.75,41.75,23.25,0.0,17.75,0.0,31.75,0.0,20.75,27.5,13.5,7.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,,,,,,,,,,,,,,,,,,,,,,28.5,0.0,0.0,11.25,0.0,0.0,26.75,0.0,32.75,10.0,20.25,0.0,45.25,23.25,20.75,0.0,0.0,12.0,0.0,0.0,0.0,0.0,25.5,0.0,0.0,0.0,0.0,0.0,14.25,29.0,39.5,50.25,36.0,0.0,55.5,31.5,61.25,18.5,17.25,46.5,27.0,50.5,0.0,0.0,0.0,16.0,15.75,0.0,16.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,,,,,,,,,,,,,,,,,,,,,,16.25,0.0,0.0,24.0,0.0,0.0,13.5,0.0,12.5,9.75,12.5,0.0,60.25,13.75,25.75,0.0,0.0,12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,61.25,15.0,70.25,40.0,0.0,58.5,60.75,62.5,48.0,48.0,40.25,10.75,54.75,0.0,18.0,0.0,0.0,16.5,9.25,8.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,,,,,,,,,,,,,,,,,,,,,13.25,0.0,0.0,14.5,0.0,0.0,11.0,0.0,33.0,21.25,0.0,0.0,39.75,0.0,20.25,0.0,0.0,11.75,0.0,0.0,0.0,0.0,40.25,0.0,0.0,0.0,0.0,0.0,14.75,39.5,35.5,37.0,52.0,20.0,71.5,40.75,35.75,45.25,49.75,26.25,28.5,8.75,0.0,17.75,0.0,25.75,15.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,,,,,,,,,,,,,,,,,,,,,13.5,6.5,40.25,0.0,18.75,11.25,0.0,0.0,31.5,6.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,0.0,17.25,7.0,0.0,0.0,57.25,8.5,60.5,13.75,43.25,0.0,36.75,0.0,0.0,0.0,13.75,39.0,22.75,82.75,0.0,8.75,0.0,13.25,6.25,29.75,0.0,0.0,15.5,0.0,15.25,0.0,0.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,,,,,,,,,,,,,,,,,,,,,21.75,32.75,0.0,69.5,7.75,0.0,0.0,0.0,18.75,17.5,0.0,0.0,0.0,0.0,0.0,18.0,7.5,0.0,0.0,0.0,0.0,0.0,9.0,12.25,21.75,50.5,0.0,25.0,31.25,7.25,20.0,43.5,0.0,31.0,5.75,34.75,24.75,19.5,0.0,22.0,0.0,0.0,20.25,0.0,0.0,0.0,5.0,0.0,12.25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,,,,,,,,,,,,,,,,,,,,,,8.0,39.25,0.0,29.0,7.0,0.0,15.25,25.75,16.5,16.0,0.0,0.0,0.0,0.0,10.75,0.0,16.75,0.0,0.0,9.25,0.0,0.0,25.25,18.25,59.75,55.75,19.75,0.0,20.0,0.0,7.75,0.0,16.75,26.75,28.75,43.75,0.0,12.25,0.0,19.5,28.25,6.25,0.0,0.0,7.25,0.0,4.25,0.0,0.0,29.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,,,,,,,,,,,,,,,,,,,,,,,0.0,29.25,0.0,20.75,21.25,0.0,9.75,9.5,0.0,27.25,0.0,0.0,0.0,9.0,9.75,0.0,9.5,0.0,27.0,9.75,0.0,0.0,30.0,19.75,37.0,49.25,47.25,0.0,42.0,0.0,11.5,0.0,37.5,28.0,19.0,90.75,0.0,44.0,0.0,14.25,40.5,16.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,,,,,,,,,,,,,,,,,,,,,,,53.75,0.0,20.5,21.0,0.0,12.0,29.25,0.0,44.25,0.0,0.0,0.0,9.0,0.0,0.0,18.5,0.0,30.5,19.0,0.0,0.0,21.5,36.0,40.25,48.25,24.75,0.0,24.0,0.0,35.25,0.0,37.0,30.5,9.75,69.75,0.0,32.5,0.0,17.75,35.5,19.5,0.0,0.0,13.5,0.0,8.0,0.0,0.0,13.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,,,,,,,,,,,,,,,,,,,,,,,,0.0,21.25,0.0,0.0,11.0,0.0,31.25,10.25,0.0,0.0,33.75,11.5,25.5,0.0,0.0,12.25,0.0,0.0,0.0,0.0,15.25,0.0,0.0,0.0,0.0,0.0,68.5,15.25,15.5,43.25,38.0,0.0,22.25,32.5,60.75,8.5,70.0,18.5,0.0,0.0,0.0,63.25,0.0,0.0,0.0,0.0,18.25,0.0,0.0,16.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,,,,,,,,,,,,,,,,,,,,,,,,0.0,46.25,9.5,0.0,0.0,0.0,31.0,8.0,0.0,23.25,0.0,0.0,0.0,24.0,15.25,0.0,0.0,0.0,0.0,0.0,23.0,0.0,8.25,40.5,0.0,42.5,21.25,0.0,28.25,55.5,7.75,39.5,0.0,33.5,29.0,40.5,0.0,7.25,0.0,0.0,17.0,20.25,6.5,0.0,5.5,0.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.75,0.0,0.0,0.0,0.0,7.75,0.0,23.5,0.0,41.75,11.5,65.0,0.0,0.0,42.75,0.0,0.0,0.0,0.0,16.25,0.0,0.0,0.0,0.0,0.0,25.75,24.75,42.5,26.5,38.25,20.0,34.75,34.5,45.0,35.0,46.0,41.75,16.5,0.0,0.0,18.5,0.0,9.5,14.25,13.0,9.0,0.0,0.0,23.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,,,,,,,,,,,,,,,,,,,,,,,,22.25,0.0,24.25,21.5,0.0,15.75,22.25,5.75,26.5,0.0,0.0,0.0,12.5,6.25,0.0,22.5,0.0,20.25,22.5,0.0,0.0,65.5,6.75,47.0,0.0,16.75,0.0,36.0,0.0,0.0,0.0,21.5,41.0,14.5,91.25,0.0,34.25,0.0,18.0,6.0,5.5,0.0,0.0,11.0,0.0,14.0,0.0,0.0,11.5,0.0,0.0,17.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,,,,,,,,,,,,,,,,,,,,,0.0,29.5,18.75,0.0,0.0,0.0,69.5,15.75,0.0,8.25,0.0,0.0,0.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,21.5,10.5,21.0,77.25,36.25,53.25,33.75,22.75,31.25,62.75,22.25,24.75,0.0,35.0,23.0,44.75,0.0,37.25,0.0,0.0,0.0,0.0,6.25,0.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0,31.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.25,16.25,0.0,23.5,14.25,0.0,6.75,0.0,0.0,0.0,14.5,7.75,0.0,0.0,0.0,15.0,14.75,0.0,0.0,17.75,16.75,17.5,29.0,18.5,0.0,17.25,0.0,8.25,0.0,21.0,22.0,14.25,100.0,0.0,11.75,0.0,6.25,6.25,13.75,0.0,0.0,10.75,0.0,9.75,0.0,0.0,5.25,0.0,0.0,13.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,,,,,,,,,,,,,,,,,,,,,,,,,29.75,13.0,0.0,11.25,0.0,32.5,6.75,0.0,11.75,9.75,0.0,33.75,0.0,0.0,23.25,0.0,0.0,0.0,0.0,25.5,0.0,8.75,6.75,16.0,15.25,9.0,19.0,39.75,61.5,34.75,0.0,0.0,28.0,51.0,45.5,19.75,16.0,11.0,12.0,0.0,4.5,9.5,17.5,18.25,17.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,,,,,,,,,,,,,,,,,,,,,,,10.25,0.0,0.0,0.0,0.0,26.5,19.25,10.25,0.0,27.5,31.0,29.25,0.0,0.0,18.75,0.0,0.0,0.0,0.0,10.25,0.0,0.0,0.0,0.0,0.0,35.5,24.0,32.25,22.75,34.25,9.5,52.5,28.25,33.75,0.0,0.0,31.0,15.25,8.5,0.0,22.75,0.0,15.0,0.0,6.5,5.75,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,11.5,0.0,20.25,0.0,0.0,0.0,54.5,14.5,8.5,0.0,0.0,36.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,28.5,13.25,16.25,35.75,22.5,12.0,25.0,40.5,72.5,49.25,25.0,27.0,19.75,0.0,0.0,17.25,0.0,14.25,9.0,32.25,9.25,0.0,0.0,16.25,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,,,,,,,,,,,,,,,,,,,,,,,,22.25,0.0,0.0,11.5,0.0,9.25,30.75,0.0,0.0,28.5,22.25,31.25,0.0,0.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5,37.75,47.0,37.0,12.0,28.75,19.75,9.25,44.5,16.75,42.25,35.0,25.25,17.5,0.0,39.0,0.0,6.5,0.0,14.75,14.25,0.0,0.0,8.25,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,19.0,0.0,17.75,0.0,0.0,45.5,0.0,0.0,0.0,7.5,7.75,0.0,7.0,0.0,10.0,7.75,0.0,0.0,18.0,17.0,18.75,19.5,31.25,0.0,39.0,0.0,0.0,0.0,14.0,25.25,20.75,58.5,0.0,28.25,0.0,7.5,19.75,16.75,0.0,0.0,12.5,0.0,16.5,0.0,0.0,34.75,0.0,0.0,0.0,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,,,,,,,,,,,,,,,,,,,,,,,,,16.0,7.75,0.0,9.25,0.0,24.25,8.75,0.0,0.0,17.0,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,16.0,9.25,37.75,32.25,8.5,13.25,0.0,22.75,94.75,18.5,43.5,6.5,16.0,26.0,24.25,7.25,20.25,0.0,0.0,0.0,6.75,13.75,6.25,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.25,10.0,0.0,7.0,13.5,12.5,17.0,0.0,0.0,0.0,0.0,9.25,0.0,18.25,0.0,9.5,30.0,0.0,0.0,51.5,15.25,61.5,29.5,28.5,0.0,50.25,0.0,19.5,0.0,8.5,0.0,40.5,64.75,0.0,13.0,0.0,7.5,27.75,8.5,0.0,0.0,0.0,0.0,6.0,0.0,0.0,19.5,0.0,0.0,8.0,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,20.75,0.0,0.0,13.5,12.5,17.0,0.0,0.0,0.0,0.0,9.25,0.0,28.0,0.0,19.5,23.25,0.0,0.0,47.5,15.25,61.5,29.5,41.25,0.0,62.5,0.0,11.5,0.0,26.5,9.0,43.25,67.25,0.0,7.5,0.0,7.5,27.75,8.5,0.0,0.0,0.0,0.0,6.0,0.0,0.0,19.5,0.0,0.0,8.0,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,20.75,0.0,0.0,9.75,0.0,26.5,0.0,0.0,0.0,0.0,9.25,0.0,38.0,0.0,29.75,9.5,0.0,0.0,44.75,0.0,61.5,25.5,24.5,0.0,71.0,0.0,11.5,0.0,36.0,9.0,28.0,81.0,0.0,15.5,0.0,7.5,16.25,8.5,0.0,0.0,0.0,0.0,12.75,0.0,0.0,19.5,0.0,0.0,8.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,,,,,,,,,,,,,,,,,,,,,,,,,,16.25,0.0,0.0,0.0,25.25,0.0,0.0,0.0,0.0,0.0,0.0,8.25,0.0,0.0,0.0,0.0,0.0,0.0,21.75,19.5,21.75,64.75,14.25,30.75,0.0,25.5,43.0,64.75,12.0,31.75,10.5,46.5,28.5,26.5,0.0,13.75,0.0,0.0,0.0,15.5,5.25,0.0,4.75,0.0,4.75,0.0,0.0,0.0,0.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,,,,,,,,,,,,,,,,,,,,,,,,,,10.25,21.25,0.0,10.25,0.0,0.0,33.0,0.0,0.0,0.0,25.25,20.0,0.0,15.5,0.0,0.0,10.0,0.0,0.0,48.0,33.5,57.25,24.75,44.25,0.0,36.25,0.0,11.5,0.0,26.75,24.75,18.25,57.0,0.0,20.75,0.0,12.75,30.0,18.0,0.0,0.0,18.25,0.0,0.0,0.0,0.0,28.0,0.0,0.0,8.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,21.0,0.0,26.25,7.5,12.25,0.0,41.0,16.5,27.0,0.0,0.0,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.25,16.75,17.0,0.0,16.25,0.0,65.25,26.0,83.0,45.0,28.75,33.75,16.25,12.5,0.0,12.25,0.0,14.5,5.0,10.75,0.0,0.0,0.0,5.25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.5,0.0,31.75,30.0,19.75,0.0,53.5,13.75,65.0,0.0,0.0,9.75,0.0,0.0,0.0,0.0,37.25,0.0,0.0,0.0,0.0,0.0,38.5,25.0,36.5,62.0,26.75,12.0,18.5,58.75,26.5,25.5,36.5,35.25,8.25,29.75,0.0,18.25,0.0,28.5,16.75,15.75,8.75,0.0,0.0,0.0,0.0,0.0,0.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
