,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02,2021-05-09,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-04,2021-07-11,2021-07-18,2021-07-25,2021-08-01,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-12,2021-09-19,2021-09-26,2021-10-03,2021-10-10,2021-10-17,2021-10-24,2021-10-31,2021-11-07,2021-11-14,2021-11-21,2021-11-28,2021-12-05,2021-12-12,2021-12-19,2021-12-26,2022-01-02,2022-01-09,2022-01-16,2022-01-23,2022-01-30,2022-02-06,2022-02-13,2022-02-20,2022-02-27,2022-03-06,2022-03-13,2022-03-20,2022-03-27,2022-04-03,2022-04-10,2022-04-17,2022-04-24
49,,,,,,,,23.5,8.5,21.75,29.75,30.0,0.0,25.25,11.25,40.25,15.0,34.25,23.25,20.5,60.25,97.5,19.25,42.5,36.5,20.75,8.0,3.25,0.0,9.5,0.0,14.75,0.0,0.0,3.5,0.0,3.5,12.0,0.0,3.5,14.0,21.0,20.5,19.0,13.25,0.0,35.0,27.75,21.75,0.0,0.0,0.0,0.0,0.0,6.0,6.25,17.25,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,,,,,,,,63.75,0.0,5.25,10.5,5.75,0.0,10.25,21.5,25.5,42.5,35.75,86.75,14.75,19.25,68.75,47.5,11.5,65.75,39.5,0.0,15.75,11.75,0.0,29.25,5.75,0.0,0.0,18.25,22.25,0.0,0.0,24.75,0.0,0.0,0.0,17.0,30.0,16.25,0.0,37.75,29.25,0.0,23.75,12.5,0.0,14.0,10.75,0.0,17.5,11.75,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,,,,,,,,9.5,45.75,27.5,28.5,0.0,24.0,7.5,39.0,45.25,42.25,14.5,42.25,66.75,62.25,70.0,14.25,31.75,18.75,9.25,17.25,0.0,17.0,0.0,8.75,0.0,0.0,5.0,0.0,9.5,9.25,0.0,10.5,11.75,20.0,29.75,58.25,49.75,12.0,35.75,16.75,11.75,0.0,6.75,0.0,0.0,0.0,4.25,18.5,23.0,4.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,,,,,,,,57.75,3.5,6.5,7.5,3.5,0.0,3.25,10.5,11.5,39.0,19.5,98.5,9.0,34.75,80.75,28.75,24.5,43.25,23.5,0.0,16.0,11.75,0.0,21.25,7.75,13.25,0.0,9.0,13.0,0.0,0.0,17.0,0.0,0.0,0.0,10.25,14.5,0.0,16.0,22.5,0.0,4.75,15.75,6.5,0.0,24.75,23.0,0.0,0.0,13.0,7.0,10.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,,,,,,,,17.75,37.75,30.0,26.75,0.0,27.0,12.5,37.75,21.0,31.5,24.75,17.75,56.5,83.0,24.75,43.25,28.75,10.25,6.75,6.75,0.0,26.0,0.0,3.0,0.0,0.0,4.0,0.0,15.75,3.0,0.0,5.25,24.25,15.5,9.0,23.25,38.5,0.0,72.5,15.5,12.25,0.0,4.0,3.75,0.0,0.0,6.5,16.25,17.0,9.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,,,,,,,0.0,20.25,18.75,15.75,0.0,12.25,5.75,45.0,20.0,10.5,24.0,45.25,40.5,100.0,37.0,34.25,26.5,12.5,6.25,13.0,0.0,32.0,0.0,8.5,0.0,0.0,0.0,0.0,8.75,8.5,0.0,5.0,27.75,16.5,13.25,21.25,35.5,18.0,42.25,8.75,11.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,23.75,9.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,,,,,,,,,,3.0,3.0,5.75,17.25,0.0,13.25,3.0,17.75,50.25,28.0,97.75,19.5,34.75,44.0,42.5,58.25,35.0,58.75,0.0,16.25,6.25,0.0,23.0,6.75,14.5,0.0,16.25,22.5,0.0,0.0,10.5,0.0,0.0,0.0,8.75,8.75,0.0,7.75,41.0,29.5,8.5,34.0,8.25,0.0,30.0,35.5,0.0,7.25,17.5,17.25,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,,,,,,,,,26.0,17.25,19.0,0.0,26.5,20.25,43.25,12.0,17.75,36.75,29.75,52.25,97.0,30.75,59.0,26.75,9.5,6.25,12.0,0.0,32.5,0.0,4.75,0.0,0.0,13.0,0.0,0.0,13.0,0.0,5.0,20.25,11.75,37.0,26.0,18.25,16.5,72.0,14.25,10.5,0.0,17.25,18.25,0.0,0.0,0.0,6.5,14.75,5.75,0.0,12.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,,,,,,,,,19.75,38.5,21.0,0.0,31.75,10.75,52.5,28.25,24.0,41.5,39.75,40.5,97.5,43.25,45.5,26.25,15.5,0.0,4.75,0.0,38.5,0.0,16.5,0.0,0.0,4.25,0.0,6.25,9.25,0.0,10.5,24.0,29.75,30.75,28.5,41.0,14.5,62.75,35.75,38.75,0.0,21.0,6.5,0.0,0.0,6.75,6.25,22.0,0.0,0.0,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,,,,,,,,,3.75,4.0,8.0,8.0,0.0,12.0,9.25,8.5,69.25,30.5,69.75,33.5,20.0,81.5,32.75,37.5,45.5,29.5,0.0,5.5,0.0,0.0,12.0,9.75,5.25,0.0,9.25,23.0,0.0,0.0,9.75,0.0,0.0,0.0,6.5,13.0,6.25,5.0,30.5,31.0,12.75,16.0,18.5,0.0,19.0,32.25,0.0,4.5,11.25,15.0,20.5,10.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,,,,,,,,,41.5,41.5,49.25,0.0,33.75,16.5,63.75,36.25,27.5,66.75,31.0,78.75,80.25,21.75,63.75,36.75,20.5,0.0,5.75,0.0,18.75,0.0,7.0,0.0,0.0,12.75,0.0,6.0,0.0,0.0,6.5,42.0,13.5,8.5,35.0,30.25,0.0,49.0,9.0,16.5,0.0,24.25,0.0,0.0,0.0,19.5,19.75,6.75,6.25,0.0,0.0,12.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,,,,,,,,,29.25,17.75,42.75,0.0,17.0,19.75,33.5,30.75,28.5,41.5,41.25,34.75,58.75,55.5,41.25,28.25,0.0,16.0,10.75,0.0,43.75,0.0,11.75,0.0,0.0,0.0,0.0,12.0,12.0,0.0,7.5,28.25,18.0,29.5,9.0,33.75,14.75,57.25,9.75,31.25,0.0,30.25,24.5,0.0,0.0,10.25,0.0,20.5,5.0,0.0,6.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,,,,,,,,,,27.0,30.75,0.0,8.75,17.75,40.75,15.0,39.25,60.0,39.0,35.0,75.0,67.0,39.25,19.5,10.25,20.75,10.75,0.0,31.5,0.0,11.75,0.0,0.0,5.25,0.0,17.0,12.0,0.0,5.0,12.5,23.0,26.5,15.75,21.5,14.75,45.0,6.75,21.75,0.0,34.0,21.0,0.0,0.0,15.25,5.25,23.5,9.75,0.0,4.5,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,7.0,25.5,26.5,0.0,12.5,11.0,10.75,44.75,36.0,92.25,26.25,25.75,71.0,15.0,21.5,33.75,15.0,0.0,7.5,3.5,0.0,22.25,8.0,0.0,0.0,4.0,7.5,0.0,0.0,22.75,0.0,0.0,0.0,10.0,5.0,4.75,10.0,13.75,29.5,29.0,15.25,22.75,0.0,9.0,15.0,0.0,15.75,27.5,23.0,18.0,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,,,,,,,,,,23.0,37.5,0.0,7.75,11.75,42.5,35.5,29.25,23.25,19.25,57.25,68.5,28.0,35.75,31.75,20.25,0.0,2.75,0.0,16.75,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,14.0,8.0,13.0,20.0,14.0,41.0,12.75,20.5,0.0,15.25,14.0,0.0,0.0,9.25,6.25,18.25,4.25,0.0,15.25,6.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,,,,,,,,,,6.25,20.25,7.25,0.0,21.75,12.0,23.5,45.75,48.0,89.5,15.25,8.0,63.0,23.75,60.0,33.25,35.0,0.0,10.0,3.5,0.0,11.5,7.75,19.25,0.0,11.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,24.75,8.25,18.5,29.5,20.5,32.75,23.75,26.5,0.0,25.75,42.75,0.0,8.75,22.5,17.5,15.5,11.0,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,35.25,34.25,0.0,20.75,14.75,38.25,18.5,14.75,49.5,33.0,53.0,80.75,19.0,32.5,19.0,3.5,0.0,0.0,0.0,29.0,0.0,9.75,0.0,0.0,10.25,0.0,6.5,6.5,0.0,6.5,3.75,10.25,20.75,22.75,16.75,0.0,54.25,18.0,21.25,0.0,40.25,8.0,0.0,0.0,13.5,3.5,11.75,9.5,0.0,14.75,0.0,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,,,,,,,,,,5.0,17.5,18.5,0.0,8.5,8.25,13.5,51.5,39.25,89.0,24.75,35.0,70.75,44.25,24.75,58.75,29.5,0.0,19.25,4.75,0.0,23.25,0.0,0.0,0.0,10.75,14.5,0.0,0.0,20.5,0.0,0.0,0.0,7.0,13.25,6.5,0.0,44.25,19.75,24.75,20.25,19.25,0.0,23.25,29.0,0.0,0.0,27.25,22.0,21.5,0.0,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,,,,,,,,,,42.75,31.5,0.0,5.75,20.5,42.25,48.25,31.0,43.75,31.0,55.0,77.25,40.0,44.25,20.5,21.75,9.75,4.75,0.0,46.75,0.0,13.0,0.0,0.0,13.25,0.0,6.75,20.0,0.0,0.0,22.5,10.5,21.25,39.25,36.0,9.0,62.0,40.5,6.5,0.0,18.75,10.25,0.0,0.0,0.0,6.75,17.0,4.75,0.0,7.75,7.5,24.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,,,,,,,,,,,19.0,14.25,0.0,11.25,11.25,4.75,38.0,28.25,96.25,23.25,29.5,74.5,49.25,31.0,55.75,26.75,0.0,14.75,4.75,0.0,17.0,0.0,0.0,0.0,10.75,13.25,0.0,0.0,15.75,0.0,0.0,0.0,7.0,17.5,6.5,4.0,32.25,17.75,18.5,20.25,13.5,0.0,16.0,26.25,0.0,0.0,25.75,23.5,16.25,3.25,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,,,,,,,,,,,46.0,0.0,23.5,11.5,37.75,35.5,29.5,34.0,23.25,52.75,73.25,40.0,37.25,17.5,0.0,16.0,17.25,0.0,50.75,0.0,5.0,0.0,0.0,18.5,0.0,0.0,11.75,0.0,13.5,14.0,24.25,17.25,25.75,29.0,8.5,66.0,38.5,24.0,0.0,16.75,16.75,0.0,0.0,6.5,0.0,0.0,11.25,0.0,0.0,6.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,,,,,,,,,,,26.75,13.75,0.0,15.0,5.25,5.25,42.25,40.75,73.5,26.5,24.0,76.5,29.75,36.25,30.0,28.0,0.0,7.75,0.0,0.0,24.0,0.0,0.0,0.0,7.5,9.5,0.0,0.0,22.75,0.0,0.0,0.0,6.25,19.25,19.0,13.5,33.75,30.5,7.5,11.25,3.75,0.0,20.75,27.0,0.0,0.0,10.75,10.75,24.75,5.0,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,,,,,,,,,,,13.25,11.5,0.0,3.25,14.5,17.75,41.5,23.5,83.5,13.5,37.0,70.75,45.25,35.75,39.25,28.25,0.0,16.5,14.75,0.0,19.75,10.25,11.25,0.0,4.5,26.25,0.0,0.0,16.0,0.0,0.0,0.0,19.75,5.0,7.0,0.0,50.5,34.0,5.75,33.0,19.25,0.0,28.0,26.25,0.0,0.0,28.5,25.0,14.25,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,,,,,,,,,,,35.75,0.0,9.25,13.25,37.5,19.25,27.75,42.75,24.75,79.0,81.25,53.0,35.5,19.75,21.0,5.0,4.75,0.0,45.25,0.0,10.5,0.0,0.0,5.5,0.0,15.75,10.75,0.0,0.0,11.5,5.25,6.75,22.0,40.0,6.75,19.0,20.5,7.0,0.0,12.5,19.0,0.0,0.0,0.0,10.5,17.5,14.5,0.0,0.0,0.0,14.25,33.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,,,,,,,,,,,,19.0,0.0,10.75,19.75,18.75,44.75,32.0,87.75,24.25,35.25,90.25,48.0,39.75,70.0,27.0,0.0,8.5,4.0,0.0,39.0,4.5,8.0,0.0,21.0,8.75,0.0,0.0,18.0,0.0,0.0,0.0,18.25,5.75,0.0,0.0,32.0,11.5,17.25,32.5,16.75,0.0,32.75,36.75,0.0,0.0,19.25,20.0,29.75,4.5,11.25,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,,,,,,,,,,,,7.25,0.0,4.75,7.0,5.0,49.25,34.75,88.25,33.25,8.75,87.5,30.75,22.5,48.5,14.5,0.0,7.75,8.75,0.0,19.25,11.5,10.0,0.0,3.5,16.5,0.0,0.0,8.75,0.0,0.0,0.0,13.25,5.75,17.0,5.75,48.5,23.0,32.0,9.5,18.5,0.0,10.25,16.25,0.0,14.25,29.0,17.25,24.5,7.75,8.5,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,,,,,,,,,,,,0.0,6.0,6.0,25.5,2.5,16.0,38.75,22.25,42.0,72.25,38.75,25.25,15.0,12.0,2.5,0.0,0.0,3.25,0.0,7.5,0.0,4.5,3.25,2.75,8.75,2.75,0.0,3.5,3.5,3.5,3.25,13.25,17.75,3.25,4.5,13.5,8.75,33.25,4.0,7.5,0.0,0.0,7.0,6.75,3.0,4.0,0.0,31.0,6.0,0.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,,,,,,,,,,,,14.75,0.0,15.5,11.25,16.0,33.25,29.0,93.25,7.25,24.75,57.0,31.75,60.75,47.25,32.0,0.0,11.0,14.75,0.0,11.5,14.25,4.75,0.0,0.0,0.0,0.0,0.0,13.75,0.0,0.0,0.0,6.25,0.0,14.5,14.0,20.5,41.25,33.5,22.0,0.0,0.0,20.75,32.0,0.0,12.5,8.5,18.0,24.25,0.0,4.25,0.0,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,,,,,,,,,,,,7.75,0.0,8.5,8.25,13.0,27.25,22.25,87.0,31.5,15.25,71.0,31.5,17.75,68.5,31.25,0.0,18.0,5.0,0.0,18.75,0.0,4.5,0.0,0.0,12.5,0.0,0.0,23.75,0.0,0.0,0.0,24.5,18.5,6.75,5.75,16.25,30.0,5.5,18.0,21.75,0.0,21.0,27.0,0.0,9.25,19.25,7.5,26.0,4.0,8.0,0.0,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,,,,,,,,,,,,0.0,5.75,14.5,48.75,35.25,33.75,48.0,39.5,54.0,76.0,55.5,25.25,31.75,18.0,6.5,18.25,0.0,9.0,0.0,7.0,0.0,0.0,11.0,0.0,7.25,0.0,0.0,12.0,20.5,15.0,0.0,35.5,27.5,9.25,53.75,33.5,24.5,0.0,29.25,15.5,0.0,0.0,0.0,0.0,18.25,11.5,0.0,7.0,6.5,6.5,16.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,,,,,,,,,,,,,0.0,9.0,12.25,28.25,59.75,36.75,98.25,30.75,33.25,70.25,47.0,42.5,45.75,29.25,0.0,8.0,12.5,0.0,36.5,0.0,4.0,0.0,16.25,17.0,0.0,0.0,18.0,0.0,0.0,0.0,7.0,28.5,0.0,26.5,41.75,30.75,29.25,8.5,28.75,0.0,36.0,29.5,0.0,16.5,18.75,12.0,17.75,9.0,0.0,5.0,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,,,,,,,,,,,,,0.0,11.0,3.75,17.75,56.75,17.5,95.75,41.75,21.25,67.25,25.75,29.5,55.5,33.5,0.0,0.0,13.25,0.0,20.5,10.0,5.5,0.0,0.0,8.25,0.0,0.0,10.0,0.0,0.0,0.0,11.25,15.0,7.0,6.75,26.5,20.5,6.75,17.5,5.5,0.0,25.75,39.5,0.0,10.75,21.5,25.25,13.5,5.25,7.5,0.0,6.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,,,,,,,,,,,,,0.0,0.0,25.75,3.25,12.75,43.0,37.25,79.25,76.5,67.75,10.5,27.75,14.0,9.25,13.5,0.0,0.0,3.5,9.75,0.0,5.25,0.0,14.5,12.5,13.25,0.0,0.0,4.25,8.5,19.25,26.0,41.0,29.75,7.25,9.25,11.75,45.0,0.0,7.0,0.0,16.75,11.75,9.5,10.25,22.5,13.0,37.25,12.0,0.0,12.5,41.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,,,,,,,,,,,,,,17.75,14.25,15.0,26.5,35.0,97.25,31.5,17.25,84.25,29.75,40.25,60.25,32.75,0.0,18.75,4.5,0.0,4.5,4.75,5.0,0.0,9.0,15.75,0.0,0.0,16.0,0.0,0.0,0.0,0.0,19.25,0.0,13.0,38.75,25.75,39.5,20.0,13.0,0.0,35.25,25.75,0.0,11.25,27.5,22.75,31.25,4.5,0.0,9.75,12.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,,,,,,,,,,,,,,22.0,33.75,27.75,31.0,16.75,23.0,73.25,56.25,34.5,31.0,49.5,23.5,12.25,5.75,0.0,29.0,0.0,11.25,0.0,0.0,18.5,0.0,0.0,6.5,0.0,18.25,6.5,18.75,7.75,56.75,48.5,8.0,69.0,31.75,31.0,0.0,22.25,15.25,0.0,0.0,6.5,6.25,21.5,11.0,0.0,16.0,0.0,16.5,0.0,5.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,,,,,,,,,,,,,,15.5,21.75,29.25,44.25,43.75,82.0,5.25,17.5,93.0,51.0,32.25,61.25,23.75,0.0,10.75,17.25,0.0,4.25,5.5,19.75,0.0,9.75,28.75,0.0,0.0,14.0,0.0,0.0,0.0,0.0,21.0,5.25,15.0,36.5,39.5,12.25,29.5,32.0,0.0,31.25,32.25,0.0,19.25,19.0,24.75,45.25,12.5,5.25,11.0,13.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,,,,,,,,,,,,,,15.5,3.5,12.25,28.5,26.75,94.75,30.25,3.5,59.5,22.25,25.5,58.5,36.5,0.0,4.0,6.75,0.0,13.75,7.0,3.25,0.0,7.25,15.5,0.0,0.0,12.25,0.0,0.0,0.0,0.0,15.0,8.75,13.75,32.5,14.75,4.75,10.0,13.0,0.0,16.25,19.0,0.0,11.5,24.5,17.25,13.75,0.0,0.0,6.25,8.25,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,,,,,,,,,,,,,,0.0,36.0,16.25,9.75,63.0,56.0,80.25,76.5,78.0,28.75,54.25,16.0,16.0,22.5,0.0,0.0,5.75,6.5,0.0,18.0,0.0,12.75,5.75,5.5,0.0,0.0,7.25,18.25,21.5,39.75,53.0,24.0,23.25,32.0,13.75,52.75,0.0,14.25,0.0,20.0,11.75,0.0,6.75,17.5,9.5,33.25,21.5,0.0,15.75,33.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,3.0,32.25,39.0,10.0,17.75,31.75,76.0,86.25,34.5,24.25,13.5,17.5,0.0,11.5,0.0,42.5,0.0,12.25,0.0,0.0,11.0,0.0,5.0,15.75,0.0,10.25,3.5,7.25,6.5,52.75,21.0,14.75,45.0,8.5,10.75,0.0,24.0,6.25,0.0,0.0,0.0,3.5,10.75,9.0,0.0,16.0,9.0,8.5,17.0,9.25,0.0,20.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,,,,,,,,,,,,,,,3.5,10.25,29.5,33.25,94.75,42.25,13.25,48.25,31.0,26.5,54.5,37.5,0.0,7.75,7.5,0.0,14.75,4.0,0.0,0.0,4.25,19.5,0.0,0.0,12.25,0.0,0.0,0.0,5.25,16.25,10.0,10.0,29.75,19.75,9.5,15.0,19.25,0.0,17.5,30.25,0.0,8.25,25.25,18.0,14.5,0.0,0.0,7.0,4.75,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,,,,,,,,,,,,,,,38.5,37.75,8.75,27.5,28.5,85.0,86.25,41.75,39.25,20.5,22.75,0.0,11.5,0.0,44.25,0.0,12.25,0.0,0.0,16.0,0.0,10.0,12.5,0.0,6.75,0.0,12.75,6.5,62.75,19.5,21.5,43.75,15.25,6.5,0.0,26.25,6.25,0.0,0.0,0.0,0.0,12.5,6.0,0.0,16.0,5.75,15.0,21.75,5.5,0.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,,,,,,,,,,,,,,,2.75,2.75,33.0,25.5,62.75,26.0,17.5,72.0,23.75,22.5,40.0,16.5,0.0,8.0,2.75,0.0,6.25,8.5,12.75,0.0,5.5,9.0,0.0,0.0,8.75,0.0,0.0,0.0,11.0,12.5,4.5,7.0,25.75,11.5,18.0,19.0,17.75,0.0,15.0,16.0,0.0,3.25,16.75,17.0,2.75,11.75,0.0,8.25,4.0,0.0,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,,,,,,,,,,,,,,,20.75,22.25,44.0,39.5,38.75,63.75,92.0,77.75,59.5,59.0,17.75,0.0,23.75,0.0,27.25,0.0,4.75,0.0,0.0,11.75,0.0,12.0,5.0,0.0,5.0,6.75,7.25,14.0,41.25,23.0,35.0,51.0,49.0,8.75,8.0,16.5,8.5,0.0,7.25,4.75,12.0,27.75,10.75,5.5,17.25,6.0,23.25,6.25,14.25,0.0,15.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,,,,,,,,,,,,,,,35.25,26.25,48.5,37.0,25.25,49.25,94.0,62.0,63.75,58.0,11.75,0.0,18.0,0.0,27.25,0.0,4.75,0.0,0.0,16.75,0.0,12.0,5.0,0.0,5.0,0.0,12.75,6.25,39.75,14.75,17.75,57.75,32.75,8.75,0.0,16.5,8.5,0.0,0.0,10.0,17.5,20.75,4.75,0.0,0.0,0.0,28.0,6.25,0.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,,,,,,,,,,,,,,,7.0,10.25,29.5,30.75,91.75,15.75,13.5,70.5,16.0,27.5,29.5,33.25,0.0,15.5,3.0,0.0,8.0,4.5,0.0,0.0,0.0,8.5,0.0,0.0,3.25,0.0,0.0,0.0,6.0,11.0,0.0,6.25,31.0,16.5,15.25,13.75,14.5,0.0,9.0,24.0,0.0,8.25,3.0,25.5,16.0,0.0,10.75,4.25,9.25,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,,,,,,,,,,,,,,,34.5,43.75,30.5,22.5,44.0,61.0,95.0,36.25,43.25,29.0,5.25,0.0,5.0,0.0,32.5,0.0,0.0,0.0,0.0,19.0,0.0,6.75,6.75,0.0,5.0,27.5,18.25,0.0,11.75,28.25,5.5,39.25,29.0,22.5,0.0,10.25,23.25,0.0,0.0,3.75,0.0,34.75,8.75,0.0,8.25,15.0,28.0,24.75,7.5,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,,,,,,,,,,,,,,,0.0,14.25,55.25,51.5,84.75,36.75,19.25,74.0,43.25,35.5,52.75,24.5,0.0,5.5,0.0,0.0,20.5,10.75,0.0,0.0,11.0,25.5,0.0,0.0,16.5,0.0,0.0,0.0,7.25,13.5,0.0,0.0,34.25,22.0,19.75,14.25,27.75,0.0,19.25,30.25,0.0,16.5,18.0,30.0,18.5,0.0,4.75,11.0,6.75,0.0,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,,,,,,,,,,,,,,,,27.0,0.0,9.25,42.0,65.0,52.25,37.5,62.5,29.75,47.25,14.5,5.25,8.25,0.0,0.0,5.25,4.5,0.0,5.75,0.0,4.5,6.25,6.25,0.0,0.0,16.0,4.75,19.75,43.5,55.75,12.0,12.75,24.0,15.5,50.25,0.0,19.75,0.0,0.0,14.75,0.0,12.25,17.5,14.25,30.75,23.5,0.0,9.5,40.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,,,,,,,,,,,,,,,,19.25,51.75,32.5,74.0,29.25,43.75,58.25,40.0,34.0,76.5,40.75,0.0,15.25,0.0,0.0,21.5,15.5,9.25,0.0,6.5,20.5,0.0,0.0,18.5,0.0,0.0,0.0,0.0,29.0,19.5,23.0,23.0,52.0,24.5,0.0,37.75,0.0,7.5,32.5,0.0,0.0,24.25,29.75,13.0,0.0,10.75,6.0,0.0,0.0,10.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
