,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02,2021-05-09,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-04,2021-07-11,2021-07-18,2021-07-25,2021-08-01,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-12,2021-09-19,2021-09-26,2021-10-03,2021-10-10,2021-10-17,2021-10-24,2021-10-31,2021-11-07,2021-11-14,2021-11-21,2021-11-28,2021-12-05,2021-12-12,2021-12-19,2021-12-26,2022-01-02,2022-01-09,2022-01-16,2022-01-23,2022-01-30,2022-02-06,2022-02-13,2022-02-20,2022-02-27,2022-03-06,2022-03-13,2022-03-20,2022-03-27,2022-04-03,2022-04-10,2022-04-17,2022-04-24,2022-05-01,2022-05-08,2022-05-15,2022-05-22,2022-05-29,2022-06-05,2022-06-12,2022-06-19,2022-06-26,2022-07-03,2022-07-10,2022-07-17,2022-07-24,2022-07-31,2022-08-07,2022-08-14,2022-08-21,2022-08-28,2022-09-04,2022-09-11,2022-09-18,2022-09-25,2022-10-02,2022-10-09,2022-10-16,2022-10-23,2022-10-30,2022-11-06,2022-11-13,2022-11-20,2022-11-27,2022-12-04,2022-12-11,2022-12-18,2022-12-25
123,,,,,,,,,,,,,,,,,,,,0.0,23.25,11.75,41.0,20.75,11.75,42.25,34.25,0.0,0.0,21.5,6.25,0.0,0.0,21.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,77.0,71.0,14.0,0.0,0.0,0.0,42.25,0.0,52.25,64.25,12.5,0.0,39.5,13.5,16.75,0.0,0.0,0.0,0.0,5.75,0.0,23.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,,,,,,,,,,,,,,,,,,,36.5,82.0,50.0,67.25,29.5,0.0,14.5,10.0,0.0,23.25,0.0,4.5,0.0,0.0,16.0,0.0,8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.75,30.25,0.0,12.0,37.5,16.25,27.0,5.5,11.75,34.25,0.0,29.75,31.25,7.0,26.5,11.5,22.0,22.75,20.25,0.0,4.25,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,,,,,,,,,,,,,,,,,,,,41.75,42.0,55.75,64.5,34.75,6.25,7.0,0.0,0.0,30.0,0.0,14.25,0.0,0.0,26.75,0.0,0.0,15.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25,33.0,0.0,7.5,42.5,19.25,18.5,0.0,17.5,22.0,0.0,11.0,5.75,11.75,15.75,6.25,6.25,16.0,50.0,0.0,9.0,0.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,,,,,,,,,,,,,,,,,,,,9.5,29.5,11.0,21.5,38.0,57.25,18.75,25.75,0.0,0.0,27.75,17.25,0.0,0.0,38.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,0.0,0.0,0.0,0.0,75.0,84.25,11.75,0.0,0.0,0.0,0.0,0.0,67.25,27.75,10.5,0.0,25.25,0.0,34.25,0.0,9.25,0.0,0.0,43.75,0.0,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,,,,,,,,,,,,,,,,,,,,8.25,30.0,57.0,19.0,26.25,8.75,17.5,34.75,0.0,0.0,16.5,8.5,0.0,0.0,28.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,35.5,12.0,0.0,0.0,0.0,0.0,0.0,62.25,55.75,29.5,8.25,32.75,9.25,25.5,0.0,18.75,0.0,0.0,35.25,0.0,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,,,,,,,,,,,,,,,,,,,,,,45.75,30.5,47.5,19.0,18.5,18.75,0.0,28.0,0.0,9.0,0.0,0.0,10.0,0.0,9.25,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.75,61.5,0.0,11.5,88.5,12.0,22.0,10.75,11.0,29.0,0.0,9.75,0.0,8.25,26.25,0.0,17.25,9.25,10.25,0.0,16.75,0.0,26.25,0.0,18.25,9.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,,,,,,,,,,,,,,,,,,,,,37.0,19.75,34.5,20.0,18.0,49.25,0.0,0.0,20.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,41.0,28.5,30.25,0.0,0.0,0.0,0.0,0.0,92.0,27.0,10.0,19.75,40.25,29.75,38.5,0.0,21.25,0.0,0.0,0.0,0.0,19.5,0.0,0.0,8.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,,,,,,,,,,,,,,,,,,,,,28.5,14.0,0.0,0.0,9.75,0.0,53.75,12.5,9.75,0.0,0.0,42.5,0.0,12.5,20.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,28.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,76.25,20.5,0.0,0.0,0.0,0.0,12.0,22.25,0.0,24.75,0.0,0.0,42.75,0.0,10.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,,,,,,,,,,,,,,,,,,,,,,27.25,0.0,12.5,22.25,0.0,40.5,12.5,9.75,0.0,0.0,54.5,13.25,12.5,20.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,28.0,0.0,0.0,0.0,51.5,0.0,0.0,0.0,0.0,52.0,20.5,0.0,0.0,0.0,11.25,12.0,22.25,0.0,49.75,0.0,0.0,20.75,0.0,21.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,,,,,,,,,,,,,,,,,,,,,,9.5,30.0,17.75,29.0,44.0,0.0,0.0,10.25,16.75,0.0,0.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.75,0.0,0.0,0.0,0.0,49.5,69.25,10.5,0.0,0.0,0.0,0.0,0.0,64.25,54.75,30.75,8.25,24.0,15.75,42.5,0.0,10.0,0.0,0.0,33.5,0.0,8.25,0.0,0.0,19.75,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,,,,,,,,,,,,,,,,,,,,,,,42.25,32.5,34.75,28.5,37.0,0.0,0.0,9.5,17.25,0.0,0.0,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,66.5,77.5,15.25,0.0,0.0,0.0,0.0,0.0,31.75,44.5,20.25,18.5,26.25,31.25,8.5,0.0,0.0,0.0,0.0,46.0,0.0,18.25,0.0,0.0,19.25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,,,,,,,,,,,,,,,,,,,,,,,,35.0,34.75,31.75,38.75,0.0,0.0,9.5,20.25,0.0,0.0,49.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,57.25,53.5,15.25,0.0,0.0,0.0,0.0,0.0,35.5,67.25,10.75,29.75,26.25,53.25,8.5,0.0,11.75,0.0,0.0,29.75,0.0,9.25,0.0,0.0,31.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,,,,,,,,,,,,,,,,,,,,,,,,13.75,6.75,0.0,16.0,0.0,21.5,0.0,6.25,0.0,0.0,16.75,0.0,33.0,15.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.25,54.75,0.0,20.75,60.75,19.0,11.0,20.5,20.0,9.5,0.0,19.75,23.25,21.25,38.25,21.75,29.5,7.75,0.0,0.0,15.5,0.0,24.75,0.0,17.0,24.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,,,,,,,,,,,,,,,,,,,,,,,18.25,31.5,38.5,27.5,0.0,0.0,21.5,27.25,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.25,0.0,0.0,0.0,0.0,62.75,12.5,11.25,0.0,0.0,0.0,20.75,0.0,39.75,27.5,0.0,19.5,20.0,22.75,32.75,0.0,9.0,0.0,0.0,23.25,0.0,15.5,0.0,0.0,13.25,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,,,,,,,,,,,,,,,,,,,,,,,,38.5,26.5,29.75,0.0,0.0,8.5,17.5,0.0,0.0,27.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.25,0.0,0.0,0.0,0.0,43.25,61.0,11.75,0.0,0.0,0.0,0.0,0.0,78.5,48.0,22.25,21.0,16.5,35.75,65.25,0.0,0.0,0.0,0.0,41.75,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,,,,,,,,,,,,,,,,,,,,,,,,,38.0,45.25,0.0,61.5,10.25,34.0,0.0,0.0,34.0,23.0,27.0,36.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.25,0.0,13.0,0.0,0.0,0.0,14.75,0.0,0.0,0.0,0.0,13.25,24.75,0.0,0.0,0.0,11.25,0.0,23.75,0.0,60.0,0.0,0.0,33.25,0.0,21.25,24.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,,,,,,,,,,,,,,,,,,,,,,,,,38.25,26.5,29.25,0.0,0.0,8.5,17.0,0.0,0.0,27.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75,0.0,0.0,0.0,0.0,42.0,61.0,11.75,0.0,0.0,0.0,0.0,0.0,77.75,47.5,22.25,20.25,16.0,35.75,65.5,0.0,0.0,0.0,0.0,41.75,0.0,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,,,,,,,,,,,,,,,,,,,,,,,,16.5,9.0,0.0,0.0,29.25,0.0,24.5,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.25,58.75,0.0,12.25,36.5,31.75,7.75,11.0,18.25,9.25,0.0,24.5,17.0,11.5,9.25,14.5,15.25,6.75,17.75,0.0,8.5,0.0,12.75,0.0,0.0,7.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,,,,,,,,,,,,,,,,,,,,,,,,21.25,27.75,50.5,0.0,0.0,0.0,26.5,0.0,0.0,41.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.25,0.0,0.0,0.0,0.0,56.75,21.0,9.0,0.0,0.0,0.0,14.0,0.0,37.0,55.5,12.5,30.25,24.0,36.25,28.5,0.0,0.0,0.0,0.0,27.5,0.0,0.0,0.0,0.0,16.5,0.0,0.0,0.0,0.0,28.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,,,,,,,,,,,,,,,,,,,,,,,,35.75,35.5,0.0,65.5,15.25,11.75,0.0,0.0,21.75,21.75,39.0,29.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.0,0.0,0.0,0.0,0.0,26.5,0.0,0.0,0.0,0.0,45.0,13.25,0.0,0.0,0.0,0.0,22.25,9.25,0.0,25.0,0.0,0.0,40.5,0.0,12.5,9.75,0.0,0.0,0.0,0.0,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,,,,,,,,,,,,,,,,,,,,,,,,16.75,30.25,25.25,0.0,0.0,16.25,0.0,0.0,0.0,13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.75,61.25,16.0,0.0,0.0,0.0,20.0,0.0,54.0,54.75,17.75,12.75,26.25,27.25,15.0,0.0,24.25,0.0,0.0,20.0,0.0,11.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,20.75,0.0,0.0,8.0,0.0,0.0,0.0,13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.5,66.5,16.0,0.0,0.0,0.0,10.25,0.0,29.0,71.25,9.0,12.75,26.25,11.75,18.5,0.0,28.0,0.0,0.0,31.75,0.0,11.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,,,,,,,,,,,,,,,,,,,,,,,,,44.25,44.5,0.0,0.0,17.75,11.75,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,56.0,11.5,0.0,0.0,0.0,13.5,0.0,41.0,85.0,22.0,12.0,46.5,20.0,27.75,0.0,20.0,0.0,0.0,22.75,0.0,9.25,0.0,0.0,9.75,0.0,0.0,0.0,0.0,18.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,0.0,20.75,8.0,0.0,0.0,0.0,32.75,11.25,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.5,0.0,29.25,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,55.75,0.0,0.0,29.5,0.0,8.5,20.0,0.0,0.0,0.0,0.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,,,,,,,,,,,,,,,,,,,,,,,,,,39.25,34.25,0.0,0.0,17.0,27.5,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25,0.0,0.0,0.0,0.0,37.25,76.0,20.0,0.0,0.0,0.0,7.5,0.0,58.5,20.5,8.25,27.5,31.25,26.5,26.75,0.0,7.75,0.0,0.0,30.25,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,,,,,,,,,,,,,,,,,,,,,,,,,,,13.25,0.0,0.0,29.5,9.5,0.0,0.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.25,0.0,0.0,0.0,0.0,67.0,43.75,26.0,0.0,0.0,0.0,0.0,0.0,63.5,36.5,13.25,9.25,22.25,14.75,43.0,0.0,8.0,0.0,0.0,32.5,0.0,17.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.5,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,0.0,0.0,29.5,9.5,0.0,0.0,32.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.25,0.0,0.0,0.0,0.0,58.75,43.75,42.25,0.0,0.0,0.0,0.0,0.0,82.25,42.25,13.25,21.5,22.25,20.5,37.5,0.0,8.0,0.0,0.0,32.5,0.0,29.0,0.0,0.0,13.25,0.0,0.0,0.0,0.0,51.0,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,,,,,,,,,,,,,,,,,,,,,,,,13.75,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.75,36.0,0.0,9.25,48.0,11.5,24.0,0.0,5.5,22.75,0.0,15.0,6.75,8.25,20.75,6.75,28.5,24.5,21.0,0.0,8.0,0.0,7.0,0.0,5.0,10.75,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,,,,,,,,,,,,,,,,,,,,,,,,,,,66.25,0.0,0.0,21.75,29.25,0.0,0.0,45.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,28.75,32.5,0.0,0.0,0.0,0.0,0.0,0.0,56.25,65.0,10.75,23.25,51.25,19.75,7.75,0.0,42.5,0.0,0.0,21.0,0.0,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.75,8.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,21.75,25.25,0.0,0.0,32.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.75,0.0,0.0,0.0,0.0,50.0,26.5,0.0,0.0,0.0,0.0,0.0,0.0,81.25,40.0,19.75,10.75,47.5,7.5,7.75,0.0,30.25,0.0,0.0,8.25,0.0,20.25,0.0,0.0,8.5,0.0,0.0,0.0,0.0,61.75,8.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,10.25,15.5,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,60.75,32.25,11.25,0.0,0.0,0.0,7.5,0.0,24.5,36.0,6.5,15.25,30.0,8.5,9.5,0.0,18.25,0.0,0.0,0.0,0.0,8.0,0.0,0.0,27.5,0.0,0.0,0.0,0.0,41.5,9.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,10.25,15.5,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,49.5,43.25,11.25,0.0,0.0,0.0,7.5,0.0,33.25,18.75,6.5,23.0,22.75,23.75,17.0,0.0,18.25,0.0,0.0,8.5,0.0,0.0,0.0,0.0,27.5,0.0,0.0,0.0,0.0,50.5,9.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,40.0,0.0,23.25,0.0,0.0,27.25,0.0,25.75,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.25,30.5,0.0,32.5,21.75,15.0,0.0,25.75,0.0,32.75,0.0,10.75,0.0,27.25,5.5,5.5,21.25,0.0,25.25,0.0,37.25,0.0,40.5,0.0,10.5,10.25,0.0,0.0,0.0,0.0,0.0,0.0,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,34.75,0.0,23.0,0.0,0.0,5.25,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,37.25,0.0,17.75,53.5,11.25,0.0,21.25,11.0,9.75,0.0,16.0,14.0,0.0,9.25,8.25,17.5,23.5,26.0,0.0,8.5,0.0,0.0,0.0,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.75,8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,98.25,50.5,0.0,0.0,0.0,0.0,22.5,0.0,8.5,31.5,0.0,22.0,30.0,24.5,33.25,0.0,13.5,0.0,0.0,8.0,0.0,18.75,0.0,0.0,15.5,0.0,0.0,0.0,0.0,46.0,19.75,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.25,10.0,0.0,0.0,30.5,9.0,29.0,10.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0.0,10.5,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,33.75,23.25,0.0,0.0,0.0,0.0,8.25,22.5,0.0,43.25,0.0,0.0,25.25,0.0,0.0,19.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14.5,11.5,0.0,0.0,19.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.75,58.75,9.75,0.0,0.0,0.0,23.5,0.0,61.25,16.5,12.75,21.75,21.25,12.75,29.5,0.0,11.5,0.0,0.0,25.0,0.0,27.25,0.0,0.0,19.25,0.0,0.0,0.0,0.0,49.0,15.25,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.25,0.0,14.25,0.0,0.0,36.25,0.0,7.0,28.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5,67.5,0.0,0.0,24.75,0.0,0.0,36.5,11.25,45.75,0.0,5.25,0.0,22.5,18.0,0.0,42.25,20.75,38.75,0.0,26.0,0.0,11.25,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,34.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,48.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.75,0.0,0.0,0.0,0.0,60.75,40.75,34.0,0.0,0.0,0.0,0.0,0.0,55.5,24.0,0.0,16.5,8.25,47.0,8.5,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,6.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,42.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.25,0.0,0.0,0.0,0.0,65.25,49.25,27.0,0.0,0.0,0.0,0.0,0.0,40.0,18.25,10.0,16.25,17.0,64.0,16.75,0.0,0.0,0.0,0.0,49.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.75,0.0,0.0,20.75,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,51.25,0.0,41.25,33.75,0.0,0.0,45.75,21.5,10.0,0.0,40.25,18.25,17.75,33.0,31.0,18.25,26.5,17.0,0.0,0.0,0.0,8.75,0.0,19.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.25,0.0,0.0,0.0,0.0,13.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.75,0.0,18.5,34.75,0.0,17.5,8.0,18.0,35.5,0.0,16.5,7.75,6.0,53.5,18.0,18.5,19.0,32.75,0.0,0.0,0.0,19.0,0.0,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
